Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
MYSURU,Nanjangud,C3,Bazaar,Temple View 31,2,COMMERCIAL,1306,1047,1295667.15,5508.408
KOLKATA NORTH,Dum Dum,Central,Plaza,Temple View 20,2,COMMERCIAL,811,744,107882.61,1277.939
KALABURAGI,Kalaburagi South,N1,Main,Old City 5,2,COMMERCIAL,187,173,166939.46,596.97
NAGPUR,Sitabuldi,C3,Section-A,New Town 46,2,COMMERCIAL,1383,1337,1610685.31,3516.113
GUNTUR,Brodipet,E4,Section-A,Business Park 34,2,COMMERCIAL,1179,1011,538636.91,4431.682
CHENNAI NORTH,Anna Nagar,C3,Complex,Business Park 70,2,COMMERCIAL,593,510,310783.37,1203.777
JABALPUR,Civic Centre,Metro,Hub,Old City 84,2,COMMERCIAL,6,5,7112.95,25.989
UDAIPUR,Sukher,E4,Market,Station Road 62,2,COMMERCIAL,499,496,896294.34,795.136
UJJAIN,Tower Chowk,Rural,Bazaar,Janpath 76,2,COMMERCIAL,762,720,1340271.04,1604.404
JODHPUR,Shastri Nagar,C3,Section-B,Temple View 39,2,COMMERCIAL,797,659,102229.07,1260.406
MUMBAI,Sion,Ind,Complex,Gokulam 15,2,COMMERCIAL,1378,1375,1224976.82,1552.694
KOTA,Naya Pura,N1,Market,High Street 35,2,COMMERCIAL,1423,1246,2168928.73,2318.446
UDAIPUR,Chetek Circle,W5,Main,Temple View 2,2,COMMERCIAL,503,479,217048.9,1756.182
PATHANKOT,Narot Jaimal Singh,C3,Bazaar,Gokulam 31,2,COMMERCIAL,835,789,148263.23,1707.097
UJJAIN,Mahakal Marg,C3,Section-A,Temple View 62,2,COMMERCIAL,550,485,811135.28,905.977
TIRUNELVELI,Sankarankovil,S2,Bazaar,Janpath 82,2,COMMERCIAL,1043,856,1234316.75,1972.876
KOCHI,Ernakulam,C3,Plaza,Temple View 76,2,COMMERCIAL,656,589,706574.91,1702.986
GANDHINAGAR,Infocity,N1,Section-A,New Town 42,2,COMMERCIAL,407,335,82104.66,1553.274
CHENNAI SOUTH,Adyar,N1,Extension,Temple View 1,2,COMMERCIAL,1448,1189,2818745.7,7081.989
KALABURAGI,Kalaburagi South,Central,Hub,Business Park 47,2,COMMERCIAL,686,661,1249357.81,2139.588
LUDHIANA,Sarabha Nagar,Town,Extension,Old City 38,2,COMMERCIAL,108,97,170097.74,319.691
HOWRAH,Shibpur,Town,Extension,Business Park 84,2,COMMERCIAL,731,693,524920.84,3447.342
VIJAYAWADA,Gunadala,W5,Hub,Temple View 28,2,COMMERCIAL,48,41,51834.9,122.29
JABALPUR,Civic Centre,Metro,Main,Gokulam 83,2,COMMERCIAL,659,536,743631.5,1766.424
NELLORE,VRC Centre,Town,Extension,Temple View 40,2,COMMERCIAL,747,675,765957.41,3324.313
BELAGAVI,Belagavi Rural,Rural,Hub,New Town 90,2,COMMERCIAL,694,589,297752.21,750.46
SALEM,Attur,Ind,Extension,Janpath 79,2,COMMERCIAL,479,426,811501.58,1586.264
MADURAI,Melur,C3,Section-A,Temple View 57,2,COMMERCIAL,168,140,65288.87,459.922
SALEM,Omalur,Rural,Complex,Janpath 20,2,COMMERCIAL,1106,915,757979.76,3786.263
GANDHINAGAR,Sector 21,E4,Market,Temple View 65,2,COMMERCIAL,679,637,545755.74,3200.716
BHOPAL,Arera Colony,C3,Complex,New Town 38,2,COMMERCIAL,865,788,518187.24,4118.094
BENGALURU EAST,Shivajinagar,Metro,Section-A,High Street 40,2,COMMERCIAL,1378,1222,2124012.6,5317.656
KOLKATA NORTH,Dum Dum,N1,Section-A,Janpath 39,2,COMMERCIAL,1416,1412,1912622.23,2719.872
PATHANKOT,Narot Jaimal Singh,Town,Complex,Old City 60,2,COMMERCIAL,468,434,713260.65,2066.163
CHENNAI NORTH,Anna Nagar,Ind,Complex,Temple View 29,2,COMMERCIAL,9,8,9747.57,27.273
AGRA,Loha Mandi,S2,Plaza,High Street 64,2,COMMERCIAL,286,250,85690.33,754.203
COIMBATORE,Gandhipuram,Town,Plaza,Station Road 61,2,COMMERCIAL,904,739,686731.62,3153.775
KANNUR,Taliparamba,Central,Extension,Business Park 40,2,COMMERCIAL,644,571,1056310.99,3066.647
ALWAR,Bhiwadi,S2,Plaza,New Town 50,2,COMMERCIAL,1160,1152,2184514.69,1420.305
UJJAIN,Freeganj,Central,Section-B,Business Park 73,2,COMMERCIAL,120,115,219216.66,172.394
LUDHIANA,Ludhiana Rural,N1,Main,Temple View 68,2,COMMERCIAL,1166,1121,1801874.74,2347.307
NOIDA,Greater Noida,Rural,Hub,Gokulam 16,2,COMMERCIAL,1074,1052,289845.11,3819.998
VISAKHAPATNAM,Gajuwaka,Ind,Complex,New Town 12,2,COMMERCIAL,912,900,1355573.52,4199.081
BELAGAVI,Belagavi Rural,Town,Complex,Janpath 39,2,COMMERCIAL,1269,1137,802014.47,5440.854
BALLARI,Sandur,Central,Plaza,High Street 51,2,COMMERCIAL,442,381,261880.49,1721.146
NOIDA,Sector 62,Ind,Plaza,Gokulam 84,2,COMMERCIAL,359,319,373176.38,1707.823
BELAGAVI,Belagavi Town,E4,Section-B,Old City 82,2,COMMERCIAL,1326,1099,2016518.56,1883.229
NELLORE,Trunk Road,Metro,Section-A,New Town 27,2,COMMERCIAL,787,705,952822.45,1626.263
KALABURAGI,Shahabad,E4,Extension,Business Park 98,2,COMMERCIAL,520,486,591821.22,2078.367
SILIGURI,Hill Cart,N1,Hub,Station Road 58,2,COMMERCIAL,1275,1153,2315498.76,1546.244
KOLKATA NORTH,Dum Dum,Rural,Section-A,Janpath 88,2,COMMERCIAL,921,829,1541626.07,2599.065
JAIPUR,Mansarovar,Town,Main,Gokulam 72,2,COMMERCIAL,184,161,193875.97,215.459
SALEM,Salem Town,Rural,Section-B,Temple View 47,2,COMMERCIAL,467,426,628886.48,471.568
BARAMATI,Daund,C3,Main,Gokulam 2,2,COMMERCIAL,561,480,357178.65,1804.184
SAGAR,Sagar City,Rural,Hub,Old City 43,2,COMMERCIAL,924,821,1682033.6,2998.67
KOLKATA SOUTH,Gariahat,Ind,Extension,Old City 7,2,COMMERCIAL,995,860,405839.22,2689.835
RAJKOT,Gondal Road,W5,Section-B,Business Park 68,2,COMMERCIAL,1108,982,1255680.58,2820.161
LUCKNOW,Aliganj,C3,Section-A,Janpath 67,2,COMMERCIAL,628,540,333343.58,2955.237
MEERUT,Sardhana,Central,Section-A,Janpath 23,2,COMMERCIAL,160,133,281028.69,480.086
JALANDHAR,Model Town,Ind,Complex,New Town 12,2,COMMERCIAL,376,323,519210.72,1114.65
KALYAN,Kalyan East,Rural,Main,High Street 65,2,COMMERCIAL,570,564,912075.61,2696.304
TRIVANDRUM,Statue,S2,Market,Gokulam 98,2,COMMERCIAL,1183,1019,2291275.32,5472.514
LUDHIANA,Model Town,Rural,Market,Business Park 93,2,COMMERCIAL,444,395,763720.15,1898.776
MYSURU,Hunsur,S2,Plaza,Gokulam 29,2,COMMERCIAL,533,532,445769.57,2483.497
REWA,Rewa City,Town,Main,High Street 18,2,COMMERCIAL,659,656,812635.22,1304.635
CHENNAI NORTH,Perambur,C3,Complex,High Street 4,2,COMMERCIAL,323,297,396064.83,1428.768
VADODARA,Makarpura,Central,Main,Old City 36,2,COMMERCIAL,921,919,813270.2,1878.482
HOWRAH,Howrah Maidan,Ind,Bazaar,Station Road 62,2,COMMERCIAL,1272,1237,357193.6,3842.987
PALAKKAD,Palakkad Town,N1,Extension,New Town 91,2,COMMERCIAL,510,457,912057.33,1644.902
HUBBALLI,Hubballi Rural,C3,Extension,Gokulam 17,2,COMMERCIAL,194,176,73858.59,266.833
KALYAN,Ulhasnagar,Ind,Market,New Town 85,2,COMMERCIAL,627,577,264341.13,1483.797
AGRA,Sanjay Place,E4,Complex,High Street 35,2,COMMERCIAL,542,457,203415.93,1138.267
MUMBAI,Dharavi,Ind,Market,Gokulam 30,2,COMMERCIAL,1117,1095,507629.52,3580.35
JODHPUR,Jodhpur City,Town,Complex,Business Park 36,2,COMMERCIAL,338,299,374086.75,936.623
KOLKATA NORTH,Cossipore,Metro,Complex,Janpath 79,2,COMMERCIAL,971,864,1542601.29,1226.897
BARAMATI,Phaltan,Ind,Market,High Street 57,2,COMMERCIAL,785,653,1456953.03,1867.124
HOWRAH,Salkia,S2,Main,Temple View 52,2,COMMERCIAL,478,436,638590.34,1667.902
PATIALA,Leela Bhawan,W5,Section-B,New Town 93,2,COMMERCIAL,462,454,781067.45,1848.646
UDAIPUR,Fatehsagar,Central,Bazaar,Business Park 10,2,COMMERCIAL,355,343,407688.98,1511.961
NOIDA,Dadri,W5,Plaza,Temple View 73,2,COMMERCIAL,369,303,88428.45,1672.625
ALWAR,Neemrana,W5,Complex,Temple View 34,2,COMMERCIAL,863,826,487099.04,903.592
VIJAYAWADA,Gunadala,Town,Section-B,Temple View 21,2,COMMERCIAL,617,508,863483.32,963.154
REWA,Sagra,Ind,Complex,New Town 6,2,COMMERCIAL,1127,1097,2064876.79,1276.524
KOTA,Vigyan Nagar,S2,Complex,Janpath 80,2,COMMERCIAL,922,844,966815.45,933.428
TIRUNELVELI,Ambasamudram,W5,Main,Janpath 27,2,COMMERCIAL,1339,1256,1009291.31,4055.788
UDAIPUR,Fatehsagar,Ind,Main,Business Park 29,2,COMMERCIAL,1155,992,1094338.36,5761.512
AMRITSAR,Hall Gate,W5,Extension,Old City 84,2,COMMERCIAL,495,458,400465.03,2068.693
CHENNAI NORTH,Perambur,Ind,Main,Janpath 77,2,COMMERCIAL,332,305,566978.81,748.287
KALYAN,Kalyan East,Ind,Complex,Gokulam 5,2,COMMERCIAL,92,82,36045.02,244.936
COIMBATORE,Gandhipuram,Metro,Market,Gokulam 77,2,COMMERCIAL,1112,1055,1618195.74,1918.27
RAJAHMUNDRY,Dowleswaram,Metro,Market,High Street 27,2,COMMERCIAL,800,774,526123.09,2757.264
NELLORE,VRC Centre,E4,Bazaar,Janpath 89,2,COMMERCIAL,549,510,876337.58,2518.347
ASANSOL,Burnpur,Rural,Market,High Street 65,2,COMMERCIAL,949,777,329250.67,4654.151
JAIPUR,Amer,W5,Market,Gokulam 72,2,COMMERCIAL,125,119,192053.02,544.325
JALANDHAR,Jalandhar City,N1,Complex,Temple View 75,2,COMMERCIAL,1391,1226,1467358.82,1594.925
NELLORE,VRC Centre,Town,Market,New Town 58,2,COMMERCIAL,260,229,253067.11,929.542
KOLKATA NORTH,Dum Dum,S2,Plaza,Business Park 40,2,COMMERCIAL,923,809,510227.05,3180.49
KOLLAM,Chathannoor,S2,Plaza,Old City 33,2,COMMERCIAL,215,188,281015.2,388.87
CHENNAI NORTH,T Nagar,Town,Extension,High Street 5,2,COMMERCIAL,74,70,70450.04,284.988
NELLORE,Nellore Rural,Rural,Section-B,Old City 9,2,COMMERCIAL,1130,948,1721585.46,4408.991
SALEM,Attur,Rural,Bazaar,Temple View 17,2,COMMERCIAL,368,309,644788.72,993.1
DURGAPUR,City Centre,Rural,Complex,Gokulam 8,2,COMMERCIAL,239,207,109428.98,458.042
BALLARI,Ballari Rural,Metro,Plaza,Station Road 88,2,COMMERCIAL,554,481,767446.81,974.829
UJJAIN,Ujjain North,W5,Extension,Business Park 66,2,COMMERCIAL,1184,1151,530903.09,4134.314
BIKANER,Lunkaransar,N1,Extension,Old City 48,2,COMMERCIAL,474,428,835674.16,1643.814
JODHPUR,Luni,Ind,Extension,High Street 26,2,COMMERCIAL,259,252,515184.62,1250.905
TIRUPATI,Balaji Colony,S2,Section-B,New Town 85,2,COMMERCIAL,1032,948,161018.83,2287.297
KANNUR,Payyanur,Ind,Hub,High Street 31,2,COMMERCIAL,1276,1204,448086.63,5805.342
JABALPUR,Civic Centre,Central,Plaza,Gokulam 22,2,COMMERCIAL,117,114,211015.11,219.174
MANGALURU,Mangaluru West,E4,Plaza,Station Road 61,2,COMMERCIAL,391,344,692274.92,1500.087
BATHINDA,Bathinda City,E4,Hub,Business Park 54,2,COMMERCIAL,110,106,156028.99,169.523
KOLKATA SOUTH,Behala,E4,Complex,Janpath 67,2,COMMERCIAL,1109,1021,1556882.14,2792.588
BENGALURU SOUTH,HSR Layout,C3,Section-A,Gokulam 7,2,COMMERCIAL,945,849,1213654.98,4054.993
AMRITSAR,Lawrence Road,N1,Plaza,Station Road 3,2,COMMERCIAL,1214,1184,238462.97,5594.706
SAGAR,Khurai,W5,Section-B,Old City 21,2,COMMERCIAL,714,579,1317874.41,1493.823
KOLKATA NORTH,Barasat,C3,Hub,Janpath 59,2,COMMERCIAL,356,341,561051.76,1753.568
UJJAIN,Tower Chowk,N1,Plaza,Old City 95,2,COMMERCIAL,1129,951,1596890.32,1314.121
GUNTUR,Arundelpet,Ind,Section-A,Station Road 66,2,COMMERCIAL,422,340,579293.34,1810.882
BIKANER,Lunkaransar,Rural,Extension,Janpath 21,2,COMMERCIAL,731,622,1254600.98,2870.39
MANGALURU,Puttur,W5,Section-B,Janpath 95,2,COMMERCIAL,591,554,1059677.55,2220.896
CHENNAI NORTH,Perambur,C3,Section-A,Temple View 72,2,COMMERCIAL,369,358,602814.65,1805.667
KOLKATA SOUTH,Ballygunge,Rural,Main,Janpath 15,2,COMMERCIAL,363,321,503697.2,1023.137
GHAZIABAD,Modinagar,W5,Plaza,Gokulam 22,2,COMMERCIAL,1423,1329,1309129.76,6765.672
TRICHY,Thiruverumbur,Town,Hub,Station Road 62,2,COMMERCIAL,1498,1230,201923.19,4502.277
LUDHIANA,Feroze Gandhi Market,Metro,Section-B,Janpath 1,2,COMMERCIAL,77,66,23562.09,196.446
THRISSUR,Patturaikkal,E4,Section-A,High Street 33,2,COMMERCIAL,1161,1158,1817249.61,2924.924
KOLKATA SOUTH,Behala,Metro,Section-A,Temple View 71,2,COMMERCIAL,408,333,391455.78,1624.382
GANDHINAGAR,Infocity,Ind,Hub,Old City 41,2,COMMERCIAL,896,791,1440048.7,3101.853
GANDHINAGAR,Sector 21,Town,Section-B,Gokulam 84,2,COMMERCIAL,1425,1172,693675.41,3064.3
KANPUR,Govind Nagar,Central,Main,Janpath 43,2,COMMERCIAL,1243,1220,1063117.21,6013.692
HOWRAH,Liluah,C3,Complex,Business Park 57,2,COMMERCIAL,327,295,423423.22,1248.052
GHAZIABAD,Indirapuram,Metro,Bazaar,Business Park 91,2,COMMERCIAL,504,408,444091.34,694.086
LUDHIANA,Sarabha Nagar,Rural,Bazaar,Old City 55,2,COMMERCIAL,182,150,248453.06,298.864
AJMER,Pushkar,Town,Bazaar,New Town 99,2,COMMERCIAL,197,190,287198.67,812.151
KOLKATA NORTH,Barasat,C3,Section-A,High Street 98,2,COMMERCIAL,1246,1098,1682758.58,3088.439
KURNOOL,Nandyal,Rural,Section-A,Gokulam 1,2,COMMERCIAL,445,402,792357.44,1877.402
GANDHINAGAR,Sector 7,N1,Plaza,Station Road 81,2,COMMERCIAL,1025,973,1007325.77,2310.234
BIKANER,Gangashahar,Town,Main,High Street 84,2,COMMERCIAL,505,452,214074.06,1430.556
KOLKATA SOUTH,Gariahat,Central,Hub,Business Park 12,2,COMMERCIAL,621,536,577830.35,1844.028
AGRA,Sanjay Place,Ind,Main,Gokulam 23,2,COMMERCIAL,735,651,960331.27,1169.947
MANGALURU,Bantwal,N1,Plaza,Gokulam 29,2,COMMERCIAL,767,700,806305.29,3765.057
SURAT,Adajan,Metro,Section-A,Old City 98,2,COMMERCIAL,116,93,12644.2,327.399
CHENNAI SOUTH,Mylapore,N1,Plaza,Station Road 94,2,COMMERCIAL,1212,1003,655354.79,3760.867
REWA,Rewa City,N1,Extension,Business Park 80,2,COMMERCIAL,793,642,853757.46,2276.086
VISAKHAPATNAM,Steel Plant,W5,Main,Old City 72,2,COMMERCIAL,391,347,308875.21,632.288
MANGALURU,Puttur,W5,Bazaar,Business Park 2,2,COMMERCIAL,1322,1177,1610270.22,2799.078
BIKANER,Bikaner City,Metro,Section-B,High Street 5,2,COMMERCIAL,280,234,468748.84,1370.781
JABALPUR,Madhotal,S2,Market,Janpath 98,2,COMMERCIAL,445,392,159201.22,1425.388
BATHINDA,Bathinda City,Rural,Bazaar,High Street 58,2,COMMERCIAL,1497,1217,1962673.59,6706.72
GWALIOR,Dabra,N1,Section-A,New Town 77,2,COMMERCIAL,1375,1279,1846103.24,4820.777
THRISSUR,Ollur,Metro,Main,Temple View 20,2,COMMERCIAL,270,225,377757.4,1112.686
SALEM,Salem Town,E4,Plaza,Janpath 86,2,COMMERCIAL,284,228,66013.28,616.433
SALEM,Attur,E4,Market,Business Park 77,2,COMMERCIAL,933,851,634680.91,4397.258
CHENNAI NORTH,T Nagar,Rural,Plaza,Station Road 57,2,COMMERCIAL,151,139,288709.9,346.603
BENGALURU NORTH,Peenya,N1,Section-A,Business Park 59,2,COMMERCIAL,122,116,236152.33,356.893
BHAVNAGAR,Sihor,C3,Bazaar,Station Road 63,2,COMMERCIAL,415,361,427774.85,1348.419
BALLARI,Ballari City,W5,Plaza,New Town 97,2,COMMERCIAL,381,329,645328.92,430.599
MEERUT,Sardhana,W5,Complex,Station Road 66,2,COMMERCIAL,1092,887,2021957.49,3406.935
BENGALURU SOUTH,Banashankari,W5,Bazaar,Janpath 98,2,COMMERCIAL,819,703,827977.78,3730.761
KANNUR,Payyanur,W5,Main,Old City 63,2,COMMERCIAL,474,423,716491.47,1901.741
REWA,Sagra,Rural,Complex,Business Park 72,2,COMMERCIAL,971,818,379044.8,3270.003
HALDIA,Sutahata,Town,Plaza,Gokulam 60,2,COMMERCIAL,1149,996,1685910.64,2691.686
LUDHIANA,Model Town,Town,Hub,Station Road 61,2,COMMERCIAL,987,899,1704422.23,1490.275
KOLLAM,Chathannoor,Central,Bazaar,Janpath 33,2,COMMERCIAL,1089,1002,1246663.42,5406.612
KURNOOL,Dhone,Metro,Bazaar,Janpath 73,2,COMMERCIAL,799,761,1534086.6,1177.128
SURAT,Adajan,C3,Hub,Gokulam 49,2,COMMERCIAL,1399,1227,1270926.09,4216.624
UJJAIN,Tower Chowk,Central,Section-B,Station Road 10,2,COMMERCIAL,1047,880,355151.37,3432.621
VARANASI,Shivpur,Metro,Plaza,High Street 84,2,COMMERCIAL,992,956,476070.3,2275.647
JODHPUR,Luni,S2,Section-B,Old City 32,2,COMMERCIAL,632,582,176970.44,1137.366
REWA,Mauganj,Central,Bazaar,Temple View 54,2,COMMERCIAL,1120,1115,1488162.0,2905.136
KOTA,Naya Pura,Central,Complex,New Town 100,2,COMMERCIAL,1360,1334,291711.55,5967.938
VIJAYAWADA,Bhavanipuram,C3,Market,Janpath 64,2,COMMERCIAL,519,440,160872.82,1638.29
KALYAN,Ulhasnagar,E4,Market,Station Road 40,2,COMMERCIAL,1365,1240,1332677.89,3382.879
RAJAHMUNDRY,Rajahmundry City,C3,Extension,New Town 16,2,COMMERCIAL,1435,1316,861583.6,3443.81
PATHANKOT,Narot Jaimal Singh,Town,Section-B,New Town 95,2,COMMERCIAL,958,812,1478730.06,2884.296
PATIALA,Leela Bhawan,Ind,Hub,High Street 14,2,COMMERCIAL,515,501,206150.4,1515.745
RAJKOT,Bhakti Nagar,N1,Main,Janpath 23,2,COMMERCIAL,1247,1166,2004579.14,2067.823
JAIPUR,Mansarovar,W5,Plaza,Old City 66,2,COMMERCIAL,1184,979,426665.27,3658.311
TIRUNELVELI,Tenkasi,W5,Complex,Old City 56,2,COMMERCIAL,1115,1033,478886.83,1496.85
RAJAHMUNDRY,Kadiyam,Ind,Bazaar,Temple View 18,2,COMMERCIAL,347,281,119191.32,413.912
HUBBALLI,Hubballi Central,N1,Complex,New Town 87,2,COMMERCIAL,323,260,534461.98,915.782
KURNOOL,Dhone,Town,Extension,High Street 29,2,COMMERCIAL,1376,1113,2125046.47,6304.881
NELLORE,Trunk Road,Ind,Market,Old City 49,2,COMMERCIAL,6,5,3259.96,8.323
VADODARA,Sayajiganj,S2,Plaza,New Town 98,2,COMMERCIAL,610,607,224567.51,2794.804
AURANGABAD,Paithan Gate,E4,Section-B,Gokulam 3,2,COMMERCIAL,1046,1023,1275539.94,3098.525
ALWAR,Tijara,S2,Extension,Station Road 82,2,COMMERCIAL,428,425,808749.52,937.572
BATHINDA,Gonuana,N1,Plaza,Business Park 84,2,COMMERCIAL,499,493,849062.46,2479.882
SAGAR,Sagar City,C3,Plaza,Janpath 41,2,COMMERCIAL,53,46,40991.47,247.22
GANDHINAGAR,Sector 21,Metro,Section-A,Janpath 87,2,COMMERCIAL,102,82,57740.88,362.216
PUNE,Kothrud,S2,Complex,Temple View 72,2,COMMERCIAL,102,84,166564.02,241.094
GANDHINAGAR,Sector 7,C3,Extension,Temple View 39,2,COMMERCIAL,199,190,38341.34,861.631
TIRUNELVELI,Palayamkottai,C3,Extension,Gokulam 56,2,COMMERCIAL,542,509,765448.36,2243.233
BHOPAL,Arera Colony,E4,Extension,Business Park 14,2,COMMERCIAL,197,163,33183.78,565.669
AHMEDABAD,Naroda,Central,Plaza,Temple View 8,2,COMMERCIAL,1308,1159,2415029.22,5776.745
PATIALA,22 No Phatak,Central,Market,Temple View 18,2,COMMERCIAL,557,542,334057.62,1529.069
DURGAPUR,Benachity,Metro,Complex,New Town 18,2,COMMERCIAL,806,771,1044781.82,1558.621
BENGALURU NORTH,Hebbal,Metro,Section-A,Old City 89,2,COMMERCIAL,54,52,11563.01,92.48
BHOPAL,Arera Colony,E4,Bazaar,Temple View 44,2,COMMERCIAL,1163,1158,820202.94,4700.578
KOZHIKODE,SM Street,Ind,Hub,Janpath 69,2,COMMERCIAL,171,150,326895.76,705.318
JABALPUR,Civic Centre,Central,Bazaar,Janpath 20,2,COMMERCIAL,1210,1075,673265.38,4947.588
TIRUPATI,KT Road,C3,Plaza,Gokulam 32,2,COMMERCIAL,875,866,1521658.46,2842.361
NELLORE,VRC Centre,W5,Main,Old City 47,2,COMMERCIAL,1245,1043,247296.52,2922.206
BHAVNAGAR,Palitana,Central,Section-A,New Town 17,2,COMMERCIAL,1339,1173,1863224.81,6604.818
KOLLAM,Kollam City,S2,Complex,Station Road 89,2,COMMERCIAL,367,322,395590.23,1332.417
NASHIK,Nashik Road,W5,Extension,Gokulam 64,2,COMMERCIAL,1354,1327,1591232.39,6712.037
MYSURU,Nanjangud,Town,Market,Business Park 45,2,COMMERCIAL,1152,1005,1577224.46,2977.786
KALABURAGI,Kalaburagi North,S2,Main,Business Park 5,2,COMMERCIAL,1388,1354,2682625.63,2663.418
KOZHIKODE,SM Street,Ind,Section-B,Janpath 26,2,COMMERCIAL,1030,950,1091394.18,3418.055
BHOPAL,Arera Colony,Ind,Market,Old City 79,2,COMMERCIAL,1294,1142,1117053.24,2897.149
KALYAN,Ulhasnagar,Rural,Complex,Temple View 71,2,COMMERCIAL,750,701,1485625.91,2657.573
COIMBATORE,Pollachi,W5,Complex,Gokulam 40,2,COMMERCIAL,1123,943,451371.14,2106.821
UDAIPUR,Sukher,Rural,Plaza,Janpath 87,2,COMMERCIAL,1154,1112,994969.39,2661.347
AURANGABAD,Paithan Gate,Metro,Section-A,Business Park 55,2,COMMERCIAL,1118,1078,1428484.58,3643.425
PUNE,Kothrud,Metro,Section-B,Temple View 67,2,COMMERCIAL,1421,1172,1432390.97,4686.645
MANGALURU,Mangaluru East,W5,Section-B,Station Road 37,2,COMMERCIAL,997,975,1142144.05,2786.947
MOHALI,Phase 11,N1,Section-B,Temple View 12,2,COMMERCIAL,118,94,130609.53,589.202
SAGAR,Sagar City,Rural,Complex,High Street 100,2,COMMERCIAL,1056,862,1579822.17,1457.567
ALWAR,Alwar City,W5,Plaza,Gokulam 20,2,COMMERCIAL,381,338,122977.98,1392.243
JAMNAGAR,Hapa,Town,Section-B,Business Park 24,2,COMMERCIAL,53,48,39199.31,70.718
PUNE,Shivajinagar,Town,Section-B,Temple View 38,2,COMMERCIAL,499,430,802274.19,1826.181
MANGALURU,Mangaluru West,C3,Main,High Street 14,2,COMMERCIAL,1475,1226,871710.98,6260.097
INDORE,Vijay Nagar,W5,Market,Business Park 74,2,COMMERCIAL,489,433,140394.04,1830.485
GUNTUR,Guntur Rural,E4,Main,Temple View 70,2,COMMERCIAL,1263,1225,1287426.24,2009.628
BENGALURU NORTH,Jalahalli,Rural,Complex,Temple View 12,2,COMMERCIAL,269,265,174413.31,942.369
COIMBATORE,Gandhipuram,N1,Plaza,Gokulam 39,2,COMMERCIAL,1299,1294,2321390.09,3894.411
LUCKNOW,Aliganj,N1,Section-A,Temple View 91,2,COMMERCIAL,211,197,374099.15,1045.176
BHAVNAGAR,Palitana,E4,Hub,New Town 87,2,COMMERCIAL,487,446,122952.73,2358.978
TIRUNELVELI,Palayamkottai,S2,Section-A,Gokulam 33,2,COMMERCIAL,1430,1421,534690.69,7134.838
AURANGABAD,Paithan Gate,Central,Market,New Town 65,2,COMMERCIAL,1238,1034,1471860.05,3433.012
BIKANER,Napasar,Metro,Plaza,Old City 93,2,COMMERCIAL,22,18,13863.12,53.535
KALABURAGI,Yadgir,S2,Section-A,Janpath 88,2,COMMERCIAL,498,489,832097.26,1945.723
KANNUR,Payyanur,S2,Plaza,Gokulam 57,2,COMMERCIAL,1266,1202,1371640.15,4614.204
PATHANKOT,Narot Jaimal Singh,Ind,Hub,Business Park 44,2,COMMERCIAL,547,508,483064.69,1190.752
GWALIOR,Gwalior Fort Area,Metro,Extension,Temple View 29,2,COMMERCIAL,1271,1023,569794.7,2548.257
COIMBATORE,RS Puram,N1,Plaza,High Street 94,2,COMMERCIAL,1252,1021,935808.99,3015.517
PALAKKAD,Chittur,Central,Extension,Business Park 29,2,COMMERCIAL,132,127,58164.53,315.616
MADURAI,Madurai North,W5,Extension,New Town 63,2,COMMERCIAL,1181,1079,1445738.64,2097.991
JAMNAGAR,Hapa,C3,Plaza,Gokulam 29,2,COMMERCIAL,775,753,1254680.14,1325.128
DURGAPUR,City Centre,Central,Section-A,High Street 80,2,COMMERCIAL,1078,938,1081992.72,2061.073
KOLLAM,Kollam City,N1,Market,Station Road 23,2,COMMERCIAL,1130,1067,456922.07,4357.926
VADODARA,Sayajiganj,Rural,Complex,Janpath 48,2,COMMERCIAL,1357,1135,878550.51,6275.776
BATHINDA,Rampura Phul,E4,Bazaar,Station Road 39,2,COMMERCIAL,1400,1349,2421439.46,4733.938
NELLORE,Trunk Road,C3,Hub,High Street 35,2,COMMERCIAL,894,850,457813.33,1177.593
GANDHINAGAR,Sector 21,W5,Bazaar,High Street 63,2,COMMERCIAL,407,333,309367.8,1893.707
HUBBALLI,Dharwad Town,N1,Section-A,Temple View 52,2,COMMERCIAL,611,571,780039.44,1707.208
TRIVANDRUM,Thampanoor,N1,Hub,Janpath 74,2,COMMERCIAL,581,520,639158.18,2345.332
MYSURU,Mysuru Rural,Ind,Bazaar,Old City 12,2,COMMERCIAL,782,660,642157.28,3840.686
BENGALURU SOUTH,Koramangala,Metro,Hub,Business Park 17,2,COMMERCIAL,195,173,183439.41,949.069
KOZHIKODE,Mavoor Road,Central,Main,Station Road 19,2,COMMERCIAL,569,499,625387.24,1220.184
SALEM,Omalur,Ind,Section-B,New Town 27,2,COMMERCIAL,711,569,1275275.7,792.403
SALEM,Salem Town,Town,Complex,Old City 46,2,COMMERCIAL,1358,1151,1479136.94,4210.316
SALEM,Attur,E4,Section-A,Station Road 47,2,COMMERCIAL,118,115,103124.15,183.719
TIRUPATI,Tiruchanoor,E4,Bazaar,Old City 68,2,COMMERCIAL,1206,1060,1042901.66,4573.455
SALEM,Omalur,Town,Market,Gokulam 35,2,COMMERCIAL,1459,1199,466413.57,2528.101
NAGPUR,Sitabuldi,Town,Main,Temple View 93,2,COMMERCIAL,1477,1231,2369530.28,4300.892
