Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
DIMAPUR,Industrial,E3,Railway Colony,Square-198117,2,COMMERCIAL,1651,1487,1876743.28,10113.424
CUTTACK,CDD,N2,New Extension,Mews-198118,2,COMMERCIAL,1308,995,2861407.52,4965.26
LUDHIANA,City,Industrial-X,Railway Colony,Junction-198119,2,COMMERCIAL,1038,855,1586142.55,4460.28
JODHPUR,Sardarpura,Central-Hub,High Street,Heights-198120,2,COMMERCIAL,1194,917,1323764.84,2715.272
GANGTOK,Division II,Township,Railway Colony,Complex-198121,2,COMMERCIAL,1064,835,254990.26,7559.653
COIMBATORE,Gandhipuram,Metro-A,A-Block,Heights-198122,2,COMMERCIAL,1666,1468,2405720.94,9242.934
HYDERABAD,Gachibowli,Industrial-X,High Street,Arcade-198123,2,COMMERCIAL,1438,1284,1170648.17,7453.575
AGARTALA,Badharghat,Industrial-X,New Extension,Mews-198124,2,COMMERCIAL,2326,2121,2165388.36,9327.503
LUCKNOW,Aliganj,Rural-Zone,Railway Colony,Arcade-198125,2,COMMERCIAL,1099,858,717374.69,7143.995
DEHRADUN,Central,Metro-A,New Extension,Junction-198126,2,COMMERCIAL,104,94,40455.21,310.712
SILIGURI,Matigara,N2,B-Block,Arcade-198127,2,COMMERCIAL,2487,1962,1505880.87,2026.78
SOUTH DELHI,Saket,Industrial-X,B-Block,Mews-198128,2,COMMERCIAL,1410,1401,1842993.03,7316.449
SRINAGAR,Division I,Central-Hub,Railway Colony,Arcade-198129,2,COMMERCIAL,633,522,757795.39,2182.466
LEH,Town Division,Zone-C,Railway Colony,Villas-198130,2,COMMERCIAL,1391,1200,1497997.56,2602.175
CHANDIGARH,Sector 17,Central-Hub,A-Block,Junction-198131,2,COMMERCIAL,933,705,895570.71,1529.698
PUDUCHERRY,Rural,Central-Hub,Railway Colony,Arcade-198132,2,COMMERCIAL,619,556,696015.19,2655.787
PORT BLAIR,Haddo,Township,B-Block,Villas-198133,2,COMMERCIAL,165,137,322343.17,459.914
SILVASSA,Industrial Circle,S1,A-Block,Plaza-198134,2,COMMERCIAL,2341,2065,2164526.75,3273.483
DAMAN,Moti Daman,N2,New Extension,Square-198135,2,COMMERCIAL,676,530,1071591.27,3789.565
VISAKHAPATNAM,Steel Plant,W4,New Extension,Complex-198136,2,COMMERCIAL,1157,966,474436.25,7608.639
ITANAGAR,Naharlagun,Township,Tech Park,Square-198137,2,COMMERCIAL,1237,1085,518910.98,2751.922
DIBRUGARH,Central,Zone-C,Tech Park,Terrace-198138,2,COMMERCIAL,542,510,884975.55,3804.586
PATNA,PESU East,Industrial-X,A-Block,Arcade-198139,2,COMMERCIAL,1516,1463,3035577.63,10256.963
BILASPUR,Tifra,E3,A-Block,Plaza-198140,2,COMMERCIAL,1606,1266,1405465.9,4410.483
MARGAO,Division III,Rural-Zone,A-Block,Square-198141,2,COMMERCIAL,1553,1197,2680249.99,2518.818
AHMEDABAD,Navrangpura,Zone-C,Railway Colony,Heights-198142,2,COMMERCIAL,839,755,341038.85,6275.789
FARIDABAD,Greater Faridabad,Industrial-X,Railway Colony,Mews-198143,2,COMMERCIAL,601,454,449313.8,3172.233
SHIMLA,City,N2,B-Block,Heights-198144,2,COMMERCIAL,2369,2229,5020888.84,5431.227
JAMSHEDPUR,Mango,S1,A-Block,Terrace-198145,2,COMMERCIAL,259,224,294375.01,615.097
HUBBALLI,Central,S1,Main Market,Villas-198146,2,COMMERCIAL,211,187,124203.2,629.84
KOCHI,Marine Drive,W4,Railway Colony,Villas-198147,2,COMMERCIAL,1336,1305,1972381.31,9510.578
INDORE,Vijay Nagar,Zone-C,Tech Park,Square-198148,2,COMMERCIAL,277,263,236177.72,304.756
NAGPUR,Gandhibagh,W4,Tech Park,Heights-198149,2,COMMERCIAL,1289,979,343192.39,4555.97
IMPHAL,Division II,Industrial-X,Tech Park,Villas-198150,2,COMMERCIAL,1478,1286,2885169.47,4189.161
SHILLONG,Laitumkhrah,E3,Main Market,Terrace-198151,2,COMMERCIAL,714,681,850992.83,2458.081
AIZAWL,Division I,N2,Main Market,Plaza-198152,2,COMMERCIAL,1397,1119,2328435.31,4599.706
KOHIMA,Town Division,N2,High Street,Plaza-198153,2,COMMERCIAL,2428,1943,4702108.71,9327.675
BHUBANESWAR,BED,N2,A-Block,Junction-198154,2,COMMERCIAL,796,630,1267846.81,2585.689
AMRITSAR,Hall Gate,S1,A-Block,Mews-198155,2,COMMERCIAL,1947,1895,2268220.22,5552.193
JAIPUR,Mansarovar,S1,New Extension,Junction-198156,2,COMMERCIAL,1335,1113,1894526.77,1781.554
GANGTOK,Division II,Metro-A,New Extension,Plaza-198157,2,COMMERCIAL,373,319,276291.82,1910.254
CHENNAI,T Nagar,Rural-Zone,B-Block,Junction-198158,2,COMMERCIAL,2007,1808,760600.42,6270.593
HYDERABAD,Secunderabad,E3,Main Market,Complex-198159,2,COMMERCIAL,1376,1245,1798817.99,1167.877
AGARTALA,Division I,Industrial-X,Railway Colony,Terrace-198160,2,COMMERCIAL,581,438,1001081.08,3021.793
LUCKNOW,Hazratganj,E3,Railway Colony,Junction-198161,2,COMMERCIAL,1324,1019,708649.3,7713.749
HALDWANI,Lalkuan,Rural-Zone,High Street,Complex-198162,2,COMMERCIAL,217,190,346392.53,1594.093
KOLKATA,Gariahat,Metro-A,New Extension,Mews-198163,2,COMMERCIAL,2139,1628,4299526.14,2625.893
CENTRAL DELHI,Paharganj,N2,A-Block,Square-198164,2,COMMERCIAL,526,449,537601.48,3802.704
JAMMU,Bari Brahmana,N2,Tech Park,Terrace-198165,2,COMMERCIAL,2370,2137,756778.41,2472.962
LEH,Town Division,W4,Tech Park,Junction-198166,2,COMMERCIAL,1523,1418,1595896.62,11172.17
CHANDIGARH,Sector 17,Township,Tech Park,Arcade-198167,2,COMMERCIAL,2233,2162,395844.78,2372.263
PUDUCHERRY,Town Division,Industrial-X,A-Block,Arcade-198168,2,COMMERCIAL,35,28,17163.72,192.631
PORT BLAIR,City Circle,Industrial-X,New Extension,Plaza-198169,2,COMMERCIAL,2397,2384,3206827.25,8615.77
SILVASSA,Industrial Circle,Township,Tech Park,Junction-198170,2,COMMERCIAL,1401,1301,2327643.49,1476.686
DAMAN,Moti Daman,W4,Railway Colony,Complex-198171,2,COMMERCIAL,1200,917,2580033.82,3623.81
TIRUPATI,Balaji Colony,E3,New Extension,Junction-198172,2,COMMERCIAL,746,686,1594475.87,3886.206
PASIGHAT,Mebo,Industrial-X,Main Market,Junction-198173,2,COMMERCIAL,1712,1316,380058.21,3588.687
DIBRUGARH,Rural,Metro-A,Main Market,Arcade-198174,2,COMMERCIAL,237,189,209550.1,1148.227
PATNA,Kankarbagh,Zone-C,New Extension,Arcade-198175,2,COMMERCIAL,2298,1805,2556014.48,6202.571
RAIPUR,Abhanpur,Zone-C,Main Market,Arcade-198176,2,COMMERCIAL,1885,1583,758066.46,3662.978
MARGAO,Division IV,S1,Tech Park,Arcade-198177,2,COMMERCIAL,1847,1419,718311.98,3839.551
VADODARA,Makarpura,Zone-C,Tech Park,Mews-198178,2,COMMERCIAL,1143,981,222944.49,5281.746
FARIDABAD,Old Faridabad,Industrial-X,B-Block,Junction-198179,2,COMMERCIAL,1993,1637,1450930.95,2715.729
DHARAMSHALA,Kangra,S1,B-Block,Junction-198180,2,COMMERCIAL,574,511,757920.24,709.476
JAMSHEDPUR,Mango,Rural-Zone,High Street,Plaza-198181,2,COMMERCIAL,807,770,467519.36,4269.447
HUBBALLI,Rural,N2,New Extension,Terrace-198182,2,COMMERCIAL,1891,1568,1315637.67,6120.275
TRIVANDRUM,Pattom,Rural-Zone,New Extension,Square-198183,2,COMMERCIAL,2004,1806,1335723.24,3865.74
BHOPAL,Bairagarh,W4,New Extension,Junction-198184,2,COMMERCIAL,1798,1692,3718461.08,12689.77
NAGPUR,Nagpur West,Metro-A,New Extension,Mews-198185,2,COMMERCIAL,1432,1426,1861947.04,9610.591
IMPHAL,Division II,Metro-A,New Extension,Complex-198186,2,COMMERCIAL,905,714,1284842.61,2623.971
SHILLONG,West Khasi,Zone-C,Main Market,Terrace-198187,2,COMMERCIAL,2360,1805,566108.57,4443.3
AIZAWL,Division I,Metro-A,High Street,Junction-198188,2,COMMERCIAL,1419,1127,2568890.95,10162.689
KOHIMA,Town Division,Metro-A,B-Block,Junction-198189,2,COMMERCIAL,483,467,306470.92,1238.4
CUTTACK,CRD,Central-Hub,High Street,Villas-198190,2,COMMERCIAL,26,21,11511.87,116.555
LUDHIANA,Model Town,E3,B-Block,Mews-198191,2,COMMERCIAL,990,857,2058434.31,5069.83
JAIPUR,Mansarovar,Metro-A,High Street,Junction-198192,2,COMMERCIAL,167,153,203527.52,1198.487
GANGTOK,Division II,E3,New Extension,Arcade-198193,2,COMMERCIAL,2299,1771,463179.04,9855.335
CHENNAI,Adyar,N2,Railway Colony,Complex-198194,2,COMMERCIAL,1615,1268,1768407.19,11184.889
HYDERABAD,Banjara Hills,Industrial-X,Railway Colony,Mews-198195,2,COMMERCIAL,2326,2143,2883574.5,12761.157
AGARTALA,Division II,Township,A-Block,Junction-198196,2,COMMERCIAL,838,783,883492.99,5966.457
KANPUR,Azad Nagar,Industrial-X,Railway Colony,Complex-198197,2,COMMERCIAL,1050,992,2071591.15,6242.863
HALDWANI,Town,Central-Hub,A-Block,Villas-198198,2,COMMERCIAL,299,289,109675.03,884.499
SILIGURI,Sevoke Road,Metro-A,High Street,Arcade-198199,2,COMMERCIAL,2470,2266,5122383.71,15119.707
SOUTH DELHI,Saket,S1,New Extension,Villas-198200,2,COMMERCIAL,1681,1606,1026691.19,3872.543
SRINAGAR,Division I,Industrial-X,High Street,Arcade-198201,2,COMMERCIAL,1583,1373,1100683.97,11831.525
LEH,Town Division,Rural-Zone,Tech Park,Junction-198202,2,COMMERCIAL,1284,1033,1714414.51,4674.895
CHANDIGARH,Sector 17,Central-Hub,Main Market,Heights-198203,2,COMMERCIAL,365,317,95556.51,1251.282
PUDUCHERRY,Oulgaret,N2,A-Block,Complex-198204,2,COMMERCIAL,2023,1936,2340533.69,10255.005
PORT BLAIR,Haddo,Zone-C,Railway Colony,Plaza-198205,2,COMMERCIAL,2437,1883,3361536.52,17223.509
SILVASSA,Amli,Township,Main Market,Plaza-198206,2,COMMERCIAL,1932,1843,2519704.5,2435.902
DAMAN,Moti Daman,W4,New Extension,Complex-198207,2,COMMERCIAL,1572,1490,2181583.35,9557.178
TIRUPATI,Balaji Colony,W4,B-Block,Arcade-198208,2,COMMERCIAL,2407,2362,3355771.44,17099.972
PASIGHAT,Mebo,Central-Hub,Main Market,Plaza-198209,2,COMMERCIAL,462,440,622443.32,765.979
GUWAHATI,Maligaon,W4,Main Market,Complex-198210,2,COMMERCIAL,1081,1053,1182250.48,3493.42
PATNA,PESU West,S1,Railway Colony,Complex-198211,2,COMMERCIAL,90,67,95964.64,618.847
RAIPUR,Rural Circle,Metro-A,A-Block,Complex-198212,2,COMMERCIAL,757,599,666798.56,1199.065
MARGAO,Division IV,Township,Tech Park,Square-198213,2,COMMERCIAL,929,721,1070670.7,1906.573
VADODARA,Sayajiganj,Township,Railway Colony,Junction-198214,2,COMMERCIAL,1779,1537,2404399.9,4222.843
FARIDABAD,Old Faridabad,Rural-Zone,Main Market,Square-198215,2,COMMERCIAL,501,397,630037.96,3189.958
DHARAMSHALA,Town,Rural-Zone,Railway Colony,Mews-198216,2,COMMERCIAL,1454,1278,1398542.1,3100.375
JAMSHEDPUR,Mango,Central-Hub,B-Block,Mews-198217,2,COMMERCIAL,250,199,401901.91,1194.357
MYSURU,City,Central-Hub,A-Block,Terrace-198218,2,COMMERCIAL,630,543,740902.58,2908.254
TRIVANDRUM,Pattom,Metro-A,Tech Park,Arcade-198219,2,COMMERCIAL,1640,1562,425874.56,1801.688
BHOPAL,Bairagarh,E3,A-Block,Square-198220,2,COMMERCIAL,1584,1579,1737838.05,10447.584
NAGPUR,Gandhibagh,S1,Tech Park,Villas-198221,2,COMMERCIAL,2498,2070,4510548.59,13527.061
IMPHAL,Division I,N2,New Extension,Arcade-198222,2,COMMERCIAL,159,131,260485.0,263.733
SHILLONG,East Khasi,W4,Main Market,Complex-198223,2,COMMERCIAL,1482,1282,2333198.89,3937.435
AIZAWL,Bawngkawn,W4,New Extension,Complex-198224,2,COMMERCIAL,782,615,1310788.53,2287.44
DIMAPUR,Industrial,Rural-Zone,Railway Colony,Heights-198225,2,COMMERCIAL,2151,1879,3880042.35,13762.923
BHUBANESWAR,BCP,E3,High Street,Junction-198226,2,COMMERCIAL,1599,1505,3084241.82,3268.701
AMRITSAR,Hall Gate,Zone-C,High Street,Villas-198227,2,COMMERCIAL,494,460,108437.91,3553.747
JODHPUR,City,Zone-C,Tech Park,Villas-198228,2,COMMERCIAL,297,269,517009.64,428.602
GANGTOK,Division II,Zone-C,Main Market,Terrace-198229,2,COMMERCIAL,1545,1208,1041074.49,3693.511
CHENNAI,T Nagar,Township,Railway Colony,Junction-198230,2,COMMERCIAL,386,348,452615.58,373.642
HYDERABAD,Banjara Hills,Central-Hub,Tech Park,Complex-198231,2,COMMERCIAL,1103,859,1059804.92,7044.904
AGARTALA,Division I,Metro-A,Railway Colony,Arcade-198232,2,COMMERCIAL,938,894,1318029.93,2009.3
NOIDA,Sector 62,Central-Hub,High Street,Arcade-198233,2,COMMERCIAL,2060,1738,344202.15,6764.527
DEHRADUN,Vikas Nagar,E3,Main Market,Plaza-198234,2,COMMERCIAL,1465,1394,1729896.26,8303.027
SILIGURI,Matigara,Central-Hub,Tech Park,Plaza-198235,2,COMMERCIAL,93,76,24895.13,374.77
CENTRAL DELHI,Connaught Place,Metro-A,New Extension,Villas-198236,2,COMMERCIAL,1564,1200,747750.59,9473.692
SRINAGAR,Division II,E3,A-Block,Square-198237,2,COMMERCIAL,1804,1535,2714718.21,6361.696
LEH,Town Division,Rural-Zone,High Street,Arcade-198238,2,COMMERCIAL,252,194,476142.16,1411.883
CHANDIGARH,Sector 17,Industrial-X,A-Block,Heights-198239,2,COMMERCIAL,517,464,104802.7,1447.713
PUDUCHERRY,Rural,Township,New Extension,Heights-198240,2,COMMERCIAL,787,611,448700.59,1020.901
PORT BLAIR,City Circle,N2,Tech Park,Heights-198241,2,COMMERCIAL,737,694,1583923.11,2301.317
SILVASSA,Amli,Industrial-X,Tech Park,Complex-198242,2,COMMERCIAL,2112,1957,2711866.4,14844.327
DAMAN,Moti Daman,Township,B-Block,Terrace-198243,2,COMMERCIAL,926,834,1590531.95,4753.132
TIRUPATI,Balaji Colony,Industrial-X,Tech Park,Arcade-198244,2,COMMERCIAL,358,292,577446.06,1683.764
ITANAGAR,Capital Division,Rural-Zone,Main Market,Arcade-198245,2,COMMERCIAL,642,503,1278386.93,4157.238
DIBRUGARH,Rural,W4,High Street,Plaza-198246,2,COMMERCIAL,1516,1166,1944334.51,2987.299
PATNA,PESU West,S1,High Street,Plaza-198247,2,COMMERCIAL,1874,1617,3342907.91,10910.105
RAIPUR,Abhanpur,N2,Tech Park,Terrace-198248,2,COMMERCIAL,1948,1522,3275177.32,11747.075
PANAJI,Division II,W4,Main Market,Square-198249,2,COMMERCIAL,1037,877,1840850.74,6428.145
VADODARA,Sayajiganj,Rural-Zone,Tech Park,Mews-198250,2,COMMERCIAL,2489,1924,5364947.01,7430.61
FARIDABAD,Ballabhgarh,S1,Railway Colony,Heights-198251,2,COMMERCIAL,397,382,618803.23,464.235
DHARAMSHALA,Town,Township,Main Market,Arcade-198252,2,COMMERCIAL,149,113,39917.21,412.949
JAMSHEDPUR,Mango,Central-Hub,A-Block,Complex-198253,2,COMMERCIAL,449,429,855843.75,1109.629
BENGALURU,HSR Layout,Metro-A,High Street,Villas-198254,2,COMMERCIAL,2036,1976,4236780.51,13128.144
TRIVANDRUM,Vattiyoorkavu,Rural-Zone,Main Market,Plaza-198255,2,COMMERCIAL,1256,1232,2702198.25,5683.894
BHOPAL,Arera Colony,Township,New Extension,Arcade-198256,2,COMMERCIAL,2318,1834,4777777.31,9080.741
MUMBAI,Colaba,S1,Main Market,Villas-198257,2,COMMERCIAL,688,560,622142.48,3881.247
IMPHAL,Division II,Industrial-X,Tech Park,Heights-198258,2,COMMERCIAL,1027,901,2212140.95,6037.553
SHILLONG,West Khasi,S1,Railway Colony,Arcade-198259,2,COMMERCIAL,560,553,957376.26,1323.827
AIZAWL,Division I,E3,B-Block,Heights-198260,2,COMMERCIAL,285,239,108707.32,667.862
KOHIMA,Rural,Township,Main Market,Junction-198261,2,COMMERCIAL,379,344,172656.86,1626.562
BHUBANESWAR,BCP,E3,High Street,Square-198262,2,COMMERCIAL,361,319,502596.5,1480.544
LUDHIANA,Model Town,Industrial-X,B-Block,Square-198263,2,COMMERCIAL,1900,1890,693441.61,10197.886
JODHPUR,Sardarpura,Township,Main Market,Mews-198264,2,COMMERCIAL,1794,1570,804406.81,12917.295
GANGTOK,Division II,W4,Railway Colony,Arcade-198265,2,COMMERCIAL,230,213,136325.75,469.158
CHENNAI,Adyar,W4,High Street,Plaza-198266,2,COMMERCIAL,2121,1970,2001903.98,11082.992
HYDERABAD,Secunderabad,W4,A-Block,Heights-198267,2,COMMERCIAL,2396,2119,2404618.66,4136.4
AGARTALA,Division I,Zone-C,B-Block,Plaza-198268,2,COMMERCIAL,887,822,798039.09,6401.506
NOIDA,Sector 18,Township,A-Block,Villas-198269,2,COMMERCIAL,1619,1570,1769340.13,7005.274
HALDWANI,Kathgodam,Central-Hub,A-Block,Heights-198270,2,COMMERCIAL,2091,1785,920032.62,14928.833
KOLKATA,Gariahat,Central-Hub,A-Block,Heights-198271,2,COMMERCIAL,1999,1659,3292377.39,3704.922
SOUTH DELHI,Malviya Nagar,Rural-Zone,Main Market,Villas-198272,2,COMMERCIAL,2005,1950,735211.66,7116.758
SRINAGAR,Division II,Industrial-X,B-Block,Junction-198273,2,COMMERCIAL,1817,1450,2617339.64,4638.819
KARGIL,Town Division,Zone-C,New Extension,Junction-198274,2,COMMERCIAL,74,63,139457.4,246.074
CHANDIGARH,Sector 35,Zone-C,A-Block,Mews-198275,2,COMMERCIAL,2351,2244,1243885.64,11208.384
PUDUCHERRY,Town Division,E3,High Street,Arcade-198276,2,COMMERCIAL,1945,1607,3356436.62,6931.259
PORT BLAIR,City Circle,E3,Railway Colony,Terrace-198277,2,COMMERCIAL,774,598,599195.49,5323.565
SILVASSA,Industrial Circle,Metro-A,Railway Colony,Complex-198278,2,COMMERCIAL,2152,1901,1742977.64,5569.0
DAMAN,Nani Daman,Rural-Zone,Tech Park,Arcade-198279,2,COMMERCIAL,1955,1651,3287723.82,13321.958
VISAKHAPATNAM,Madhurawada,Metro-A,Railway Colony,Arcade-198280,2,COMMERCIAL,199,186,203806.27,619.976
PASIGHAT,East Siang,E3,Tech Park,Plaza-198281,2,COMMERCIAL,1066,964,1471771.79,5221.653
DIBRUGARH,Central,E3,A-Block,Mews-198282,2,COMMERCIAL,2166,2062,3791575.43,6030.942
MUZAFFARPUR,Bela,Industrial-X,High Street,Terrace-198283,2,COMMERCIAL,2338,2027,3499436.71,13829.161
BILASPUR,City,W4,Tech Park,Terrace-198284,2,COMMERCIAL,2017,1930,2519695.35,6026.405
MARGAO,Division III,Central-Hub,A-Block,Junction-198285,2,COMMERCIAL,1509,1247,2480149.05,5681.567
SURAT,Adajan,W4,Tech Park,Complex-198286,2,COMMERCIAL,889,688,1689847.04,5117.394
GURUGRAM,City,Township,New Extension,Square-198287,2,COMMERCIAL,765,645,1331788.44,4384.274
DHARAMSHALA,Palampur,Rural-Zone,New Extension,Junction-198288,2,COMMERCIAL,232,203,125225.43,337.415
RANCHI,New Capital,N2,High Street,Heights-198289,2,COMMERCIAL,1106,868,1673054.79,1204.206
HUBBALLI,Rural,N2,New Extension,Mews-198290,2,COMMERCIAL,1477,1441,2781402.04,3522.051
KOCHI,Edappally,W4,High Street,Terrace-198291,2,COMMERCIAL,2486,2061,2897753.28,9445.175
INDORE,Vijay Nagar,Zone-C,Railway Colony,Terrace-198292,2,COMMERCIAL,1823,1386,3753928.56,9052.49
NAGPUR,Gandhibagh,W4,Main Market,Complex-198293,2,COMMERCIAL,9,6,13536.04,40.65
IMPHAL,Division II,Central-Hub,Railway Colony,Plaza-198294,2,COMMERCIAL,1440,1327,1578549.53,7650.759
SHILLONG,West Khasi,Central-Hub,A-Block,Complex-198295,2,COMMERCIAL,331,252,202112.25,354.987
AIZAWL,Division I,Metro-A,A-Block,Heights-198296,2,COMMERCIAL,1784,1458,3700448.34,1758.994
DIMAPUR,Industrial,W4,Tech Park,Heights-198297,2,COMMERCIAL,2005,1886,3344234.36,9817.432
CUTTACK,Choudwar,Rural-Zone,Main Market,Villas-198298,2,COMMERCIAL,1375,1330,333204.22,1611.424
AMRITSAR,Cantt,E3,B-Block,Heights-198299,2,COMMERCIAL,2406,1996,1251702.99,10225.229
JAIPUR,Vaishali,Industrial-X,New Extension,Mews-198300,2,COMMERCIAL,2251,1708,3555781.8,4689.424
GANGTOK,Division I,E3,Railway Colony,Junction-198301,2,COMMERCIAL,217,180,295569.41,274.578
COIMBATORE,Peelamedu,N2,High Street,Complex-198302,2,COMMERCIAL,1091,953,1518636.52,1283.576
WARANGAL,Rural,Central-Hub,Tech Park,Terrace-198303,2,COMMERCIAL,2185,1842,2005753.07,13707.817
AGARTALA,Division I,E3,Tech Park,Junction-198304,2,COMMERCIAL,116,90,249626.11,339.194
KANPUR,Kidwai Nagar,S1,Railway Colony,Arcade-198305,2,COMMERCIAL,1727,1445,742586.29,10382.301
DEHRADUN,Central,N2,A-Block,Heights-198306,2,COMMERCIAL,78,64,145141.65,392.831
KOLKATA,Gariahat,Township,High Street,Heights-198307,2,COMMERCIAL,1411,1391,1778242.68,5848.869
CENTRAL DELHI,Paharganj,W4,New Extension,Terrace-198308,2,COMMERCIAL,1524,1368,1375369.58,5982.165
SRINAGAR,Division I,Township,B-Block,Villas-198309,2,COMMERCIAL,707,583,443517.46,2916.873
KARGIL,Town Division,Zone-C,Tech Park,Mews-198310,2,COMMERCIAL,385,292,636357.45,1094.196
CHANDIGARH,Sector 35,Metro-A,Railway Colony,Heights-198311,2,COMMERCIAL,214,185,260000.5,561.822
PUDUCHERRY,Oulgaret,E3,Railway Colony,Junction-198312,2,COMMERCIAL,1319,1066,1444380.59,5510.532
PORT BLAIR,City Circle,Central-Hub,Railway Colony,Villas-198313,2,COMMERCIAL,2388,1924,5087337.72,13869.511
SILVASSA,Amli,Zone-C,High Street,Plaza-198314,2,COMMERCIAL,2141,1911,1877881.25,14019.129
DAMAN,Nani Daman,N2,B-Block,Villas-198315,2,COMMERCIAL,187,162,98890.82,722.245
TIRUPATI,Balaji Colony,Central-Hub,B-Block,Arcade-198316,2,COMMERCIAL,1224,1172,2475095.82,2548.972
PASIGHAT,Mebo,Industrial-X,High Street,Heights-198317,2,COMMERCIAL,527,491,896676.0,2861.499
GUWAHATI,Dispur,Industrial-X,New Extension,Junction-198318,2,COMMERCIAL,543,527,462025.07,2055.893
MUZAFFARPUR,Town Division,Metro-A,Main Market,Heights-198319,2,COMMERCIAL,1997,1745,2112417.12,10478.102
RAIPUR,City Circle,N2,Railway Colony,Junction-198320,2,COMMERCIAL,176,162,101573.67,1299.274
MARGAO,Division IV,E3,Railway Colony,Complex-198321,2,COMMERCIAL,1451,1416,520732.62,4267.813
SURAT,Varachha,N2,B-Block,Villas-198322,2,COMMERCIAL,2000,1920,2688353.22,6250.536
FARIDABAD,Old Faridabad,Township,New Extension,Mews-198323,2,COMMERCIAL,1952,1778,2748294.3,3997.511
DHARAMSHALA,Palampur,Zone-C,Railway Colony,Heights-198324,2,COMMERCIAL,1384,1222,1728291.32,7406.39
RANCHI,Doranda,Township,Main Market,Plaza-198325,2,COMMERCIAL,314,311,543404.23,869.617
HUBBALLI,Dharwad Town,N2,A-Block,Square-198326,2,COMMERCIAL,859,719,571052.52,5333.124
TRIVANDRUM,Statue,Central-Hub,Tech Park,Villas-198327,2,COMMERCIAL,495,376,193923.06,1441.412
INDORE,Rajwada,Central-Hub,B-Block,Junction-198328,2,COMMERCIAL,1681,1472,1037861.36,6713.954
MUMBAI,Dharavi,S1,B-Block,Plaza-198329,2,COMMERCIAL,1299,1029,925885.89,2901.96
IMPHAL,Division II,N2,B-Block,Heights-198330,2,COMMERCIAL,1324,1307,1252078.6,4061.587
SHILLONG,East Khasi,Zone-C,A-Block,Arcade-198331,2,COMMERCIAL,509,480,362907.64,1100.94
AIZAWL,Division II,Metro-A,A-Block,Arcade-198332,2,COMMERCIAL,1480,1217,586897.11,3169.927
KOHIMA,Rural,Central-Hub,B-Block,Junction-198333,2,COMMERCIAL,2441,2427,4000412.09,18126.994
CUTTACK,CDD,N2,Main Market,Square-198334,2,COMMERCIAL,1802,1533,325420.84,10381.314
LUDHIANA,City,Township,Tech Park,Complex-198335,2,COMMERCIAL,1000,780,2193406.72,3795.383
JODHPUR,City,Township,High Street,Plaza-198336,2,COMMERCIAL,1789,1416,3051273.49,7083.175
GANGTOK,Division I,N2,B-Block,Arcade-198337,2,COMMERCIAL,2141,2046,3616604.39,14454.881
CHENNAI,T Nagar,Rural-Zone,High Street,Villas-198338,2,COMMERCIAL,868,658,1112242.95,1511.926
WARANGAL,Kazipet,N2,Tech Park,Villas-198339,2,COMMERCIAL,2435,1945,3924678.76,2095.915
AGARTALA,Badharghat,E3,B-Block,Villas-198340,2,COMMERCIAL,1215,1100,1875383.39,2222.033
LUCKNOW,Gomti Nagar,S1,Main Market,Terrace-198341,2,COMMERCIAL,1049,790,312334.22,5098.881
DEHRADUN,Central,N2,New Extension,Villas-198342,2,COMMERCIAL,483,437,152059.42,863.103
KOLKATA,Behala,Industrial-X,High Street,Square-198343,2,COMMERCIAL,443,356,621332.75,1608.965
SOUTH DELHI,Hauz Khas,Rural-Zone,B-Block,Heights-198344,2,COMMERCIAL,2227,2104,1419747.83,5254.104
SRINAGAR,Division I,Metro-A,Railway Colony,Plaza-198345,2,COMMERCIAL,140,116,275184.54,640.794
KARGIL,Town Division,Industrial-X,A-Block,Terrace-198346,2,COMMERCIAL,1007,992,1422336.45,4397.556
CHANDIGARH,Sector 17,E3,High Street,Arcade-198347,2,COMMERCIAL,758,702,715377.97,2356.945
PUDUCHERRY,Rural,Central-Hub,B-Block,Square-198348,2,COMMERCIAL,261,213,130020.44,294.395
PORT BLAIR,Haddo,Industrial-X,New Extension,Mews-198349,2,COMMERCIAL,776,668,1578074.99,2834.154
SILVASSA,Industrial Circle,N2,High Street,Villas-198350,2,COMMERCIAL,580,513,1052529.0,1842.776
DAMAN,Nani Daman,Metro-A,Railway Colony,Complex-198351,2,COMMERCIAL,1191,1149,2489141.31,3842.511
TIRUPATI,Balaji Colony,Zone-C,Main Market,Arcade-198352,2,COMMERCIAL,2177,1748,1390086.18,5804.698
PASIGHAT,Mebo,Central-Hub,A-Block,Square-198353,2,COMMERCIAL,1707,1363,2872968.63,10549.558
GUWAHATI,Dispur,Township,B-Block,Villas-198354,2,COMMERCIAL,1465,1113,601652.64,2910.131
PATNA,PESU West,W4,New Extension,Complex-198355,2,COMMERCIAL,2000,1740,2192592.71,10295.677
BILASPUR,Sirgitti,Metro-A,B-Block,Square-198356,2,COMMERCIAL,2360,2235,3795298.34,9179.918
PANAJI,Division II,N2,Tech Park,Terrace-198357,2,COMMERCIAL,697,631,619806.07,1654.556
AHMEDABAD,Navrangpura,Industrial-X,A-Block,Mews-198358,2,COMMERCIAL,1273,1120,1250675.52,9066.143
