Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
SILIGURI,Town,Town,Main Bazaar,Business Park-507,2,COMMERCIAL,232,198,211647.64,344.165
SOUTH DELHI,Saket,Zone-B,West Section,Complex Road-465,2,COMMERCIAL,1280,1144,628510.31,4308.212
SRINAGAR,Division I,Metro,Commercial Hub,Plaza Street-898,2,COMMERCIAL,642,560,897604.88,2514.971
KARGIL,Town Division,Zone-B,Commercial Hub,High Street-927,2,COMMERCIAL,704,658,430978.5,3647.488
CHANDIGARH,Sector 17,Industrial,Commercial Hub,High Street-597,2,COMMERCIAL,384,374,341751.4,1287.856
PUDUCHERRY,Rural,Metro,West Section,Old Town-715,2,COMMERCIAL,91,81,30826.47,462.574
PORT BLAIR,City Circle,Zone-A,East Section,Old Town-828,2,COMMERCIAL,797,789,305231.79,1695.557
SILVASSA,Industrial Circle,Rural,South Section,Old Town-506,2,COMMERCIAL,22,19,29825.23,103.772
DAMAN,Nani Daman,Central,Commercial Hub,High Street-572,2,COMMERCIAL,1319,1214,918685.58,2840.139
VIJAYAWADA,Governorpet,Town,Main Bazaar,Plaza Street-450,2,COMMERCIAL,854,806,1091232.61,3724.41
PASIGHAT,Mebo,S2,South Section,Complex Road-325,2,COMMERCIAL,373,336,527399.87,463.771
GUWAHATI,Dispur,W4,North Section,Business Park-351,2,COMMERCIAL,628,551,812788.12,2517.863
MUZAFFARPUR,Town Division,Industrial,South Section,Business Park-654,2,COMMERCIAL,545,534,440348.43,1404.852
BILASPUR,Tifra,Industrial,Station Road,Business Park-609,2,COMMERCIAL,362,329,254774.85,1023.771
MARGAO,Division III,Metro,South Section,Complex Road-945,2,COMMERCIAL,461,416,255485.54,768.988
VADODARA,Akota,Metro,North Section,Complex Road-840,2,COMMERCIAL,733,699,153411.77,1546.937
FARIDABAD,Greater Faridabad,S2,Station Road,Old Town-846,2,COMMERCIAL,1472,1362,2144562.52,6216.18
DHARAMSHALA,Kangra,Metro,East Section,Business Park-631,2,COMMERCIAL,515,477,735797.69,2041.037
JAMSHEDPUR,Jamshedpur Circle,Town,West Section,Business Park-848,2,COMMERCIAL,1298,1191,782333.3,6794.008
BENGALURU,Malleswaram,Metro,South Section,Business Park-344,2,COMMERCIAL,763,710,1088564.78,4119.672
TRIVANDRUM,Statue,Rural,Main Bazaar,Old Town-961,2,COMMERCIAL,654,556,591406.65,937.916
INDORE,Vijay Nagar,Town,North Section,Business Park-964,2,COMMERCIAL,641,600,758237.5,2366.682
PUNE,Shivajinagar,W4,West Section,Old Town-951,2,COMMERCIAL,1387,1298,1833936.81,6416.875
IMPHAL,Division I,Metro,Commercial Hub,High Street-760,2,COMMERCIAL,461,419,545802.18,2012.6
SHILLONG,East Khasi,Town,East Section,Complex Road-363,2,COMMERCIAL,1444,1332,1380487.92,6973.196
AIZAWL,Division II,Industrial,Station Road,Business Park-753,2,COMMERCIAL,284,263,415372.45,956.055
KOHIMA,Town Division,W4,Station Road,Market Area-803,2,COMMERCIAL,447,439,443826.31,1402.378
BHUBANESWAR,BED,N1,North Section,Market Area-134,2,COMMERCIAL,975,950,1274505.35,4265.557
AMRITSAR,Hall Gate,Town,Station Road,New Extension-937,2,COMMERCIAL,1054,920,372673.04,1728.927
JAIPUR,Vaishali,Central,Main Bazaar,High Street-629,2,COMMERCIAL,1273,1117,370240.33,2618.829
GANGTOK,Division II,Industrial,West Section,High Street-396,2,COMMERCIAL,706,624,559913.61,1178.288
CHENNAI,Anna Nagar,Industrial,Commercial Hub,Market Area-644,2,COMMERCIAL,1209,1132,1138216.3,5812.634
HYDERABAD,Banjara Hills,Metro,Main Bazaar,High Street-504,2,COMMERCIAL,123,119,65437.84,499.167
AGARTALA,Division I,Central,Main Bazaar,Old Town-402,2,COMMERCIAL,1224,1155,333833.46,2142.706
KANPUR,Civil Lines,Metro,West Section,Complex Road-426,2,COMMERCIAL,678,633,291340.19,3497.849
DEHRADUN,North,Rural,East Section,New Extension-912,2,COMMERCIAL,622,561,236442.91,3201.691
KOLKATA,Gariahat,Central,Commercial Hub,Plaza Street-604,2,COMMERCIAL,1276,1132,1747861.85,1562.021
CENTRAL DELHI,Paharganj,Industrial,South Section,Plaza Street-478,2,COMMERCIAL,1328,1145,932332.26,5364.908
JAMMU,Gandhi Nagar,Zone-B,East Section,Market Area-641,2,COMMERCIAL,1160,1036,1192898.93,2097.002
KARGIL,Town Division,Industrial,Main Bazaar,Complex Road-364,2,COMMERCIAL,607,582,215013.28,1796.781
CHANDIGARH,Sector 35,W4,North Section,Old Town-416,2,COMMERCIAL,597,541,529920.47,2849.743
PUDUCHERRY,Rural,W4,East Section,Market Area-193,2,COMMERCIAL,1151,1080,683619.51,4297.077
PORT BLAIR,City Circle,Industrial,Main Bazaar,High Street-691,2,COMMERCIAL,728,723,240532.79,1114.861
SILVASSA,Industrial Circle,S2,Commercial Hub,Old Town-361,2,COMMERCIAL,396,395,81965.64,1912.617
DAMAN,Nani Daman,Zone-B,West Section,Business Park-676,2,COMMERCIAL,1143,1104,563738.69,4129.187
TIRUPATI,KT Road,Zone-A,Commercial Hub,Business Park-825,2,COMMERCIAL,967,901,1198177.15,1966.167
ITANAGAR,Capital Division,Central,Main Bazaar,Plaza Street-974,2,COMMERCIAL,785,679,392993.18,1088.65
DIBRUGARH,Central,Metro,South Section,Plaza Street-573,2,COMMERCIAL,628,584,532190.22,1396.136
MUZAFFARPUR,Rural,Industrial,Commercial Hub,New Extension-567,2,COMMERCIAL,838,825,197611.49,1394.589
RAIPUR,City Circle,Zone-B,Station Road,Market Area-565,2,COMMERCIAL,355,321,454849.21,1267.423
MARGAO,Division III,N1,Station Road,High Street-547,2,COMMERCIAL,1003,964,1070192.34,3271.875
SURAT,Varachha,E3,North Section,New Extension-369,2,COMMERCIAL,696,687,575854.73,1586.329
GURUGRAM,Suburban,Town,Main Bazaar,High Street-832,2,COMMERCIAL,240,237,158788.81,861.845
SHIMLA,Kasumpti,Town,West Section,High Street-824,2,COMMERCIAL,489,420,718195.06,2634.613
RANCHI,New Capital,N1,Commercial Hub,Market Area-316,2,COMMERCIAL,1208,1164,372967.44,3252.312
BENGALURU,Indiranagar,S2,East Section,Complex Road-218,2,COMMERCIAL,912,890,483781.62,4088.879
KOCHI,Marine Drive,Metro,West Section,Plaza Street-472,2,COMMERCIAL,714,626,614147.28,2992.5
INDORE,Vijay Nagar,Rural,Station Road,Market Area-354,2,COMMERCIAL,1214,1151,1164594.8,4179.124
PUNE,Shivajinagar,Metro,North Section,High Street-741,2,COMMERCIAL,1367,1285,535581.44,4369.839
IMPHAL,Division I,N1,West Section,High Street-154,2,COMMERCIAL,878,819,922558.02,4142.158
SHILLONG,West Khasi,Metro,Main Bazaar,Market Area-315,2,COMMERCIAL,226,203,219338.45,417.724
AIZAWL,Division II,W4,North Section,Complex Road-472,2,COMMERCIAL,270,242,252797.91,408.026
KOHIMA,Rural,Rural,West Section,New Extension-618,2,COMMERCIAL,946,844,313573.96,1371.801
CUTTACK,CDD,Industrial,Commercial Hub,Plaza Street-451,2,COMMERCIAL,696,635,544303.1,1825.268
AMRITSAR,Cantt,Rural,North Section,Business Park-476,2,COMMERCIAL,1081,1058,885764.42,5570.153
JODHPUR,City,Central,Main Bazaar,Plaza Street-799,2,COMMERCIAL,798,729,836480.7,1462.07
GANGTOK,Division I,Metro,North Section,Plaza Street-167,2,COMMERCIAL,961,932,720241.03,3013.285
CHENNAI,Anna Nagar,Industrial,Commercial Hub,Market Area-270,2,COMMERCIAL,1290,1118,1667999.08,2797.216
WARANGAL,Station Road,Rural,Main Bazaar,Old Town-350,2,COMMERCIAL,1408,1361,1903482.9,6731.138
AGARTALA,Division II,Industrial,East Section,Old Town-717,2,COMMERCIAL,1294,1190,1783647.8,4616.79
LUCKNOW,Hazratganj,Town,Station Road,New Extension-983,2,COMMERCIAL,910,862,205653.82,3176.478
DEHRADUN,Central,W4,Commercial Hub,Complex Road-431,2,COMMERCIAL,648,609,971360.58,1380.178
SILIGURI,Sevoke Road,N1,West Section,Market Area-870,2,COMMERCIAL,375,373,324811.92,1466.615
SOUTH DELHI,Hauz Khas,E3,East Section,Old Town-688,2,COMMERCIAL,587,524,424639.28,1869.923
SRINAGAR,Division II,Zone-B,Commercial Hub,Business Park-794,2,COMMERCIAL,187,179,272932.54,501.491
KARGIL,Town Division,W4,South Section,New Extension-759,2,COMMERCIAL,513,497,119782.76,907.665
CHANDIGARH,Sector 35,E3,East Section,Complex Road-866,2,COMMERCIAL,1353,1217,1758727.51,3279.002
PUDUCHERRY,Town Division,Metro,East Section,High Street-205,2,COMMERCIAL,748,672,465255.73,3750.002
PORT BLAIR,City Circle,Town,Main Bazaar,Market Area-230,2,COMMERCIAL,165,161,229059.43,222.281
SILVASSA,Industrial Circle,Zone-B,North Section,High Street-995,2,COMMERCIAL,1403,1373,463873.28,4480.307
DAMAN,Moti Daman,Metro,North Section,Business Park-523,2,COMMERCIAL,428,372,101499.0,1578.379
VIJAYAWADA,Besant Road,E3,Station Road,High Street-832,2,COMMERCIAL,691,660,645799.7,2685.099
PASIGHAT,East Siang,Rural,West Section,High Street-895,2,COMMERCIAL,528,484,421762.71,2339.75
GUWAHATI,Dispur,Rural,East Section,Old Town-128,2,COMMERCIAL,799,797,370872.53,2915.177
PATNA,PESU East,N1,Station Road,Plaza Street-621,2,COMMERCIAL,1256,1229,492204.32,5332.22
RAIPUR,City Circle,Zone-A,West Section,High Street-714,2,COMMERCIAL,1267,1114,1750255.57,5087.407
MARGAO,Division IV,S2,Commercial Hub,High Street-979,2,COMMERCIAL,345,339,111690.98,462.841
SURAT,Varachha,W4,West Section,New Extension-827,2,COMMERCIAL,520,453,625138.9,1485.831
GURUGRAM,Suburban,Central,Main Bazaar,Complex Road-259,2,COMMERCIAL,1249,1115,1360177.8,4661.75
SHIMLA,City,S2,North Section,Business Park-113,2,COMMERCIAL,859,766,277106.85,1220.174
RANCHI,Central,W4,Main Bazaar,Complex Road-883,2,COMMERCIAL,1155,1089,271107.66,1822.088
MYSURU,City,W4,West Section,Plaza Street-362,2,COMMERCIAL,984,904,793124.94,4823.251
KOCHI,Ernakulam,Rural,East Section,Plaza Street-525,2,COMMERCIAL,95,93,99258.44,412.863
INDORE,Vijay Nagar,N1,Station Road,Complex Road-602,2,COMMERCIAL,325,298,245260.07,1560.341
MUMBAI,Dharavi,S2,West Section,Business Park-749,2,COMMERCIAL,202,180,100558.29,1017.523
IMPHAL,Division I,N1,East Section,Plaza Street-132,2,COMMERCIAL,866,842,727864.18,2772.495
SHILLONG,East Khasi,E3,Main Bazaar,High Street-211,2,COMMERCIAL,951,910,379932.81,5130.36
AIZAWL,Division I,Metro,West Section,High Street-646,2,COMMERCIAL,1380,1272,1593204.08,3316.409
KOHIMA,Rural,W4,Station Road,New Extension-840,2,COMMERCIAL,536,513,459824.34,2122.639
BHUBANESWAR,BCP,Central,Commercial Hub,New Extension-222,2,COMMERCIAL,890,884,1044933.17,4743.333
AMRITSAR,Hall Gate,N1,Station Road,Business Park-937,2,COMMERCIAL,707,644,1052952.57,2901.864
JODHPUR,City,Metro,North Section,Market Area-608,2,COMMERCIAL,781,695,957398.74,1744.641
GANGTOK,Division I,Metro,Main Bazaar,Complex Road-222,2,COMMERCIAL,698,604,705304.71,2484.815
COIMBATORE,RS Puram,Rural,Station Road,Complex Road-811,2,COMMERCIAL,1490,1387,485462.04,3749.312
WARANGAL,Station Road,Zone-B,North Section,Complex Road-221,2,COMMERCIAL,1259,1199,464282.42,3173.364
AGARTALA,Division I,Rural,Commercial Hub,High Street-740,2,COMMERCIAL,442,409,520189.13,1988.372
NOIDA,Sector 18,Town,North Section,New Extension-514,2,COMMERCIAL,551,507,252853.73,1792.262
HALDWANI,Kathgodam,Metro,West Section,Plaza Street-165,2,COMMERCIAL,1223,1189,479313.96,5661.811
KOLKATA,Gariahat,Industrial,South Section,Complex Road-227,2,COMMERCIAL,1249,1076,1221859.59,4313.115
CENTRAL DELHI,Connaught Place,W4,North Section,Business Park-521,2,COMMERCIAL,753,728,1114155.89,2118.036
JAMMU,Canal Division,Rural,South Section,New Extension-977,2,COMMERCIAL,32,31,24165.82,90.256
LEH,Town Division,W4,North Section,Plaza Street-249,2,COMMERCIAL,930,828,338126.08,3442.874
CHANDIGARH,Sector 35,Industrial,East Section,New Extension-818,2,COMMERCIAL,1088,1066,1045513.41,3384.51
PUDUCHERRY,Town Division,Rural,South Section,Plaza Street-842,2,COMMERCIAL,829,743,1067148.36,1713.84
PORT BLAIR,City Circle,W4,East Section,Market Area-184,2,COMMERCIAL,486,476,408140.34,2517.63
SILVASSA,Industrial Circle,Rural,West Section,Old Town-823,2,COMMERCIAL,1215,1105,545174.46,4202.85
DAMAN,Nani Daman,N1,Commercial Hub,Plaza Street-707,2,COMMERCIAL,742,665,839172.61,1815.842
VISAKHAPATNAM,Gajuwaka,Central,North Section,High Street-676,2,COMMERCIAL,167,157,179665.27,273.807
ITANAGAR,Naharlagun,Industrial,Main Bazaar,High Street-104,2,COMMERCIAL,615,596,421926.53,2562.525
GUWAHATI,Paltan Bazar,Metro,Commercial Hub,Market Area-251,2,COMMERCIAL,1365,1174,593701.45,6365.007
PATNA,PESU East,S2,Main Bazaar,New Extension-758,2,COMMERCIAL,1273,1211,1207403.03,3620.604
BILASPUR,Tifra,Metro,North Section,Complex Road-347,2,COMMERCIAL,832,815,947573.54,4153.398
PANAJI,Division II,Central,East Section,Plaza Street-234,2,COMMERCIAL,673,645,486056.3,3425.863
SURAT,Varachha,E3,North Section,Plaza Street-484,2,COMMERCIAL,269,246,59350.63,1405.309
GURUGRAM,Suburban,Central,West Section,New Extension-940,2,COMMERCIAL,173,166,212444.09,808.367
SHIMLA,City,Central,East Section,High Street-434,2,COMMERCIAL,98,84,21811.81,325.051
RANCHI,New Capital,Zone-B,Main Bazaar,High Street-409,2,COMMERCIAL,1358,1293,1182160.74,1957.552
MYSURU,City,Town,South Section,Old Town-367,2,COMMERCIAL,658,602,385933.02,958.75
KOCHI,Marine Drive,Town,East Section,New Extension-360,2,COMMERCIAL,221,204,152288.18,307.564
INDORE,MG Road,Industrial,East Section,Market Area-999,2,COMMERCIAL,542,476,402187.09,822.987
NAGPUR,Gandhibagh,Rural,East Section,New Extension-889,2,COMMERCIAL,1091,955,654970.66,5774.635
IMPHAL,Division II,Town,West Section,Complex Road-228,2,COMMERCIAL,941,930,1317168.21,4462.548
SHILLONG,West Khasi,Industrial,East Section,Market Area-354,2,COMMERCIAL,800,764,785695.08,3315.918
AIZAWL,Division II,S2,Main Bazaar,New Extension-173,2,COMMERCIAL,1080,1003,225657.71,3825.103
KOHIMA,Rural,S2,North Section,New Extension-531,2,COMMERCIAL,152,147,196545.37,594.358
BHUBANESWAR,BED,Metro,South Section,Market Area-103,2,COMMERCIAL,1354,1259,1259220.38,7181.736
LUDHIANA,Model Town,E3,South Section,High Street-869,2,COMMERCIAL,1251,1168,756023.57,5263.569
JAIPUR,Malviya Nagar,N1,East Section,Old Town-672,2,COMMERCIAL,385,374,205668.1,2078.355
GANGTOK,Division I,Town,West Section,Complex Road-767,2,COMMERCIAL,802,730,1061379.13,1540.517
CHENNAI,Anna Nagar,E3,East Section,New Extension-495,2,COMMERCIAL,378,358,102387.39,1198.526
WARANGAL,Station Road,Metro,East Section,New Extension-483,2,COMMERCIAL,772,715,1115301.97,3114.426
AGARTALA,Division I,Zone-B,Main Bazaar,Market Area-898,2,COMMERCIAL,240,213,189003.15,1201.245
KANPUR,Civil Lines,N1,South Section,Complex Road-745,2,COMMERCIAL,254,222,152129.7,942.333
HALDWANI,Town,Metro,Commercial Hub,Complex Road-699,2,COMMERCIAL,660,655,561043.94,2399.289
SILIGURI,Town,N1,East Section,Complex Road-212,2,COMMERCIAL,1231,1173,982179.58,4887.126
SOUTH DELHI,Hauz Khas,Central,North Section,Plaza Street-555,2,COMMERCIAL,380,325,303462.89,1044.749
SRINAGAR,Division I,E3,Station Road,Complex Road-417,2,COMMERCIAL,51,50,26796.5,61.7
KARGIL,Town Division,Industrial,Station Road,Plaza Street-745,2,COMMERCIAL,24,23,14344.07,45.078
CHANDIGARH,Sector 17,W4,Main Bazaar,Plaza Street-713,2,COMMERCIAL,396,351,399569.47,1924.335
PUDUCHERRY,Rural,E3,North Section,Plaza Street-742,2,COMMERCIAL,207,199,306961.84,632.773
PORT BLAIR,City Circle,E3,West Section,Old Town-805,2,COMMERCIAL,502,491,216608.75,1418.575
SILVASSA,Industrial Circle,E3,Commercial Hub,Market Area-484,2,COMMERCIAL,101,87,75419.85,243.002
DAMAN,Nani Daman,Metro,South Section,Plaza Street-130,2,COMMERCIAL,803,802,993559.09,2417.443
VIJAYAWADA,Besant Road,Metro,East Section,Complex Road-742,2,COMMERCIAL,817,740,443299.84,3752.391
PASIGHAT,Mebo,Rural,East Section,Market Area-537,2,COMMERCIAL,1047,962,1424949.51,4653.768
GUWAHATI,Dispur,Zone-B,West Section,Market Area-717,2,COMMERCIAL,313,295,433204.2,896.118
PATNA,PESU East,Town,East Section,High Street-351,2,COMMERCIAL,53,51,74307.36,106.716
BILASPUR,Tifra,Central,North Section,Complex Road-649,2,COMMERCIAL,681,626,554956.45,2384.192
MARGAO,Division III,Metro,South Section,Business Park-380,2,COMMERCIAL,373,347,224913.58,1403.179
AHMEDABAD,Navrangpura,Rural,Commercial Hub,Market Area-206,2,COMMERCIAL,960,897,383386.71,2511.168
FARIDABAD,Old Faridabad,Rural,West Section,Plaza Street-208,2,COMMERCIAL,331,325,276468.26,1653.855
DHARAMSHALA,Kangra,Rural,North Section,Old Town-610,2,COMMERCIAL,817,801,879165.88,1678.626
RANCHI,New Capital,E3,Main Bazaar,New Extension-573,2,COMMERCIAL,404,344,424984.39,1340.584
BENGALURU,Jayanagar,W4,Commercial Hub,Old Town-957,2,COMMERCIAL,28,27,38535.4,83.439
KOCHI,Marine Drive,W4,East Section,High Street-206,2,COMMERCIAL,194,177,49435.93,475.137
INDORE,MG Road,Zone-A,Commercial Hub,New Extension-701,2,COMMERCIAL,1490,1412,2083268.39,4711.712
MUMBAI,Dharavi,Town,Station Road,Market Area-284,2,COMMERCIAL,772,697,246212.44,3107.88
IMPHAL,Division II,N1,North Section,High Street-863,2,COMMERCIAL,1061,918,364289.02,3197.216
SHILLONG,West Khasi,Rural,East Section,Plaza Street-161,2,COMMERCIAL,288,249,327940.32,1016.47
AIZAWL,Division I,W4,East Section,Complex Road-372,2,COMMERCIAL,649,553,344928.91,1180.442
KOHIMA,Town Division,E3,East Section,Old Town-573,2,COMMERCIAL,1047,961,939951.55,2467.329
CUTTACK,CRD,W4,North Section,High Street-857,2,COMMERCIAL,964,908,1298942.47,4771.557
LUDHIANA,Model Town,Zone-B,Main Bazaar,Business Park-149,2,COMMERCIAL,543,510,244134.82,905.722
JODHPUR,City,Industrial,East Section,New Extension-968,2,COMMERCIAL,215,205,307844.14,1068.065
GANGTOK,Division I,Central,Station Road,Business Park-219,2,COMMERCIAL,1252,1189,560224.65,4377.53
COIMBATORE,Peelamedu,Central,West Section,Old Town-919,2,COMMERCIAL,770,668,328952.28,2892.65
HYDERABAD,Banjara Hills,Central,West Section,High Street-299,2,COMMERCIAL,991,937,1486024.1,3585.825
AGARTALA,Division II,Industrial,South Section,Plaza Street-168,2,COMMERCIAL,1283,1148,1316973.99,6673.904
NOIDA,Sector 62,E3,West Section,Old Town-810,2,COMMERCIAL,1111,961,819229.56,5951.902
DEHRADUN,Central,Industrial,West Section,Old Town-320,2,COMMERCIAL,432,388,173089.21,1578.491
KOLKATA,Behala,Central,South Section,High Street-412,2,COMMERCIAL,805,717,433247.28,3667.5
SOUTH DELHI,Hauz Khas,N1,Main Bazaar,Business Park-151,2,COMMERCIAL,340,306,461332.29,1772.575
SRINAGAR,Division I,Zone-B,West Section,High Street-268,2,COMMERCIAL,1189,1080,945468.15,4775.258
LEH,Town Division,Town,Station Road,Complex Road-464,2,COMMERCIAL,832,738,249816.02,3387.848
CHANDIGARH,Sector 35,Industrial,West Section,Plaza Street-419,2,COMMERCIAL,529,473,106055.09,821.911
PUDUCHERRY,Rural,Town,Main Bazaar,High Street-321,2,COMMERCIAL,1226,1136,1814381.35,3908.774
PORT BLAIR,City Circle,N1,Main Bazaar,High Street-318,2,COMMERCIAL,1106,987,626580.91,4631.584
SILVASSA,Industrial Circle,W4,West Section,New Extension-797,2,COMMERCIAL,382,358,247599.75,2060.78
DAMAN,Nani Daman,Industrial,South Section,Plaza Street-986,2,COMMERCIAL,1417,1230,1511983.78,7410.691
VISAKHAPATNAM,Gajuwaka,W4,West Section,Market Area-678,2,COMMERCIAL,15,14,4964.23,20.487
ITANAGAR,Capital Division,S2,North Section,New Extension-779,2,COMMERCIAL,323,300,229349.23,1227.508
DIBRUGARH,Central,E3,North Section,New Extension-366,2,COMMERCIAL,1238,1066,962086.69,4023.417
PATNA,PESU East,W4,West Section,New Extension-826,2,COMMERCIAL,534,479,276366.66,2928.667
BILASPUR,City,S2,Main Bazaar,Plaza Street-772,2,COMMERCIAL,707,618,948504.29,1897.84
PANAJI,Division I,E3,Commercial Hub,Business Park-686,2,COMMERCIAL,213,199,275960.72,900.759
VADODARA,Sayajiganj,Zone-B,Station Road,Old Town-171,2,COMMERCIAL,265,230,376188.89,967.82
FARIDABAD,Greater Faridabad,Zone-A,South Section,Market Area-473,2,COMMERCIAL,996,980,958050.18,2659.282
SHIMLA,City,Industrial,East Section,New Extension-177,2,COMMERCIAL,964,912,1100885.92,2712.835
JAMSHEDPUR,Jamshedpur Circle,Town,North Section,High Street-249,2,COMMERCIAL,1460,1386,1097632.99,6334.603
HUBBALLI,Central,Town,Commercial Hub,Complex Road-265,2,COMMERCIAL,706,652,559111.05,2546.54
KOCHI,Ernakulam,Metro,North Section,Complex Road-113,2,COMMERCIAL,1296,1277,874338.96,3284.349
INDORE,MG Road,Town,West Section,Market Area-645,2,COMMERCIAL,372,344,368830.46,636.755
NAGPUR,Gandhibagh,Central,Station Road,High Street-267,2,COMMERCIAL,1468,1449,1136182.56,5905.971
IMPHAL,Division II,S2,Station Road,Business Park-356,2,COMMERCIAL,394,358,498404.9,1787.332
SHILLONG,East Khasi,Central,Main Bazaar,Plaza Street-635,2,COMMERCIAL,737,651,858555.5,3204.674
AIZAWL,Division I,E3,East Section,New Extension-710,2,COMMERCIAL,1039,1038,1109898.97,4536.193
KOHIMA,Town Division,Zone-A,East Section,New Extension-590,2,COMMERCIAL,676,583,937611.4,1526.59
CUTTACK,CRD,Town,Commercial Hub,Old Town-892,2,COMMERCIAL,434,378,308970.66,2218.366
LUDHIANA,City,Town,Commercial Hub,Complex Road-425,2,COMMERCIAL,394,348,524464.86,2021.122
JODHPUR,City,N1,East Section,Business Park-518,2,COMMERCIAL,485,433,506948.28,2045.222
GANGTOK,Division I,Metro,Main Bazaar,Plaza Street-774,2,COMMERCIAL,90,89,125281.79,455.763
CHENNAI,Anna Nagar,E3,North Section,High Street-253,2,COMMERCIAL,544,512,297756.67,2746.647
HYDERABAD,Secunderabad,Zone-A,East Section,Business Park-513,2,COMMERCIAL,525,524,658297.36,1161.946
AGARTALA,Division I,S2,North Section,Market Area-742,2,COMMERCIAL,495,424,201595.06,980.991
NOIDA,Sector 18,N1,East Section,High Street-909,2,COMMERCIAL,663,565,882992.99,1457.701
DEHRADUN,North,Town,East Section,High Street-596,2,COMMERCIAL,447,418,338092.46,1716.508
SILIGURI,Sevoke Road,N1,West Section,Plaza Street-981,2,COMMERCIAL,109,97,148520.72,429.039
SOUTH DELHI,Hauz Khas,Rural,Main Bazaar,Market Area-351,2,COMMERCIAL,1320,1161,1621571.85,6815.655
SRINAGAR,Division II,Metro,East Section,Complex Road-113,2,COMMERCIAL,1024,937,359736.72,2228.723
KARGIL,Town Division,E3,West Section,High Street-686,2,COMMERCIAL,198,171,271384.99,984.202
CHANDIGARH,Sector 17,W4,East Section,Market Area-744,2,COMMERCIAL,1077,926,1570230.2,4402.459
PUDUCHERRY,Town Division,Zone-A,Main Bazaar,Market Area-993,2,COMMERCIAL,130,126,50453.74,208.806
PORT BLAIR,City Circle,Industrial,East Section,Old Town-740,2,COMMERCIAL,392,346,308694.91,1759.647
