hour,day_of_week,month,demand_mw,region
10,1,2,1874.26,NorthEastern
10,1,3,1807.75,NorthEastern
10,1,4,1824.16,NorthEastern
10,1,5,1841.88,NorthEastern
10,1,6,2009.91,NorthEastern
10,1,7,2141.61,NorthEastern
10,1,8,2218.18,NorthEastern
10,1,9,2162.39,NorthEastern
10,1,10,1935.82,NorthEastern
10,1,11,1755.5,NorthEastern
10,1,12,1753.66,NorthEastern
10,2,1,1861.97,NorthEastern
10,2,2,1868.05,NorthEastern
10,2,3,1817.84,NorthEastern
10,2,4,1740.65,NorthEastern
10,2,5,1789.61,NorthEastern
10,2,6,2001.13,NorthEastern
10,2,7,2130.79,NorthEastern
10,2,8,2274.23,NorthEastern
10,2,9,2183.58,NorthEastern
10,2,10,1956.58,NorthEastern
10,2,11,1768.89,NorthEastern
10,2,12,1811.21,NorthEastern
10,3,1,1845.38,NorthEastern
10,3,2,1882.41,NorthEastern
10,3,3,1837.79,NorthEastern
10,3,4,1782.36,NorthEastern
10,3,5,1762.67,NorthEastern
10,3,6,2037.68,NorthEastern
10,3,7,2158.59,NorthEastern
10,3,8,2280.69,NorthEastern
10,3,9,2193.86,NorthEastern
10,3,10,1999.13,NorthEastern
10,3,11,1764.12,NorthEastern
10,3,12,1821.32,NorthEastern
10,4,1,1877.35,NorthEastern
10,4,2,1896.55,NorthEastern
10,4,3,1865.22,NorthEastern
10,4,4,1769.36,NorthEastern
10,4,5,1769.1,NorthEastern
10,4,6,1983.35,NorthEastern
10,4,7,2135.45,NorthEastern
10,4,8,2238.32,NorthEastern
10,4,9,2237.0,NorthEastern
10,4,10,2017.27,NorthEastern
10,4,11,1756.68,NorthEastern
10,4,12,1842.97,NorthEastern
10,5,1,1861.69,NorthEastern
10,5,2,1847.89,NorthEastern
10,5,3,1843.48,NorthEastern
10,5,4,1788.21,NorthEastern
10,5,5,1791.29,NorthEastern
10,5,6,1945.82,NorthEastern
10,5,7,2125.78,NorthEastern
10,5,8,2149.29,NorthEastern
10,5,9,2166.29,NorthEastern
10,5,10,1985.77,NorthEastern
10,5,11,1755.15,NorthEastern
10,5,12,1806.4,NorthEastern
10,6,1,1806.67,NorthEastern
10,6,2,1782.43,NorthEastern
10,6,3,1717.82,NorthEastern
10,6,4,1725.7,NorthEastern
10,6,5,1764.45,NorthEastern
10,6,6,1880.2,NorthEastern
10,6,7,2002.89,NorthEastern
10,6,8,2118.4,NorthEastern
10,6,9,2076.51,NorthEastern
10,6,10,1918.36,NorthEastern
10,6,11,1679.04,NorthEastern
10,6,12,1733.32,NorthEastern
11,0,1,1806.37,NorthEastern
11,0,2,1772.25,NorthEastern
11,0,3,1775.26,NorthEastern
11,0,4,1759.97,NorthEastern
11,0,5,1801.09,NorthEastern
11,0,6,1969.73,NorthEastern
11,0,7,2092.98,NorthEastern
11,0,8,2166.32,NorthEastern
11,0,9,2157.66,NorthEastern
11,0,10,1952.51,NorthEastern
11,0,11,1661.41,NorthEastern
11,0,12,1727.9,NorthEastern
11,1,1,1788.64,NorthEastern
11,1,2,1814.39,NorthEastern
11,1,3,1781.47,NorthEastern
11,1,4,1830.15,NorthEastern
11,1,5,1862.25,NorthEastern
11,1,6,2022.34,NorthEastern
11,1,7,2172.12,NorthEastern
11,1,8,2248.48,NorthEastern
11,1,9,2202.41,NorthEastern
11,1,10,1985.27,NorthEastern
11,1,11,1735.99,NorthEastern
11,1,12,1717.87,NorthEastern
11,2,1,1804.19,NorthEastern
11,2,2,1810.59,NorthEastern
11,2,3,1786.6,NorthEastern
11,2,4,1748.89,NorthEastern
11,2,5,1802.83,NorthEastern
11,2,6,2015.7,NorthEastern
11,2,7,2145.48,NorthEastern
11,2,8,2288.95,NorthEastern
11,2,9,2213.66,NorthEastern
11,2,10,1988.95,NorthEastern
11,2,11,1760.65,NorthEastern
11,2,12,1760.38,NorthEastern
11,3,1,1779.68,NorthEastern
11,3,2,1823.75,NorthEastern
11,3,3,1806.08,NorthEastern
11,3,4,1784.0,NorthEastern
11,3,5,1773.9,NorthEastern
11,3,6,2048.58,NorthEastern
11,3,7,2183.23,NorthEastern
11,3,8,2305.97,NorthEastern
11,3,9,2196.1,NorthEastern
11,3,10,2012.45,NorthEastern
11,3,11,1759.5,NorthEastern
11,3,12,1769.39,NorthEastern
11,4,1,1828.29,NorthEastern
11,4,2,1859.01,NorthEastern
11,4,3,1847.69,NorthEastern
11,4,4,1787.75,NorthEastern
11,4,5,1785.28,NorthEastern
11,4,6,2001.71,NorthEastern
11,4,7,2169.27,NorthEastern
11,4,8,2259.98,NorthEastern
11,4,9,2273.8,NorthEastern
11,4,10,2044.85,NorthEastern
11,4,11,1760.2,NorthEastern
11,4,12,1810.24,NorthEastern
11,5,1,1808.97,NorthEastern
11,5,2,1790.21,NorthEastern
11,5,3,1822.95,NorthEastern
11,5,4,1787.29,NorthEastern
11,5,5,1798.76,NorthEastern
11,5,6,1965.27,NorthEastern
11,5,7,2155.19,NorthEastern
11,5,8,2167.79,NorthEastern
11,5,9,2204.43,NorthEastern
11,5,10,2010.79,NorthEastern
11,5,11,1717.85,NorthEastern
11,5,12,1762.69,NorthEastern
11,6,1,1747.77,NorthEastern
11,6,2,1717.5,NorthEastern
11,6,3,1686.42,NorthEastern
11,6,4,1727.73,NorthEastern
11,6,5,1768.51,NorthEastern
11,6,6,1895.79,NorthEastern
11,6,7,2031.77,NorthEastern
11,6,8,2111.42,NorthEastern
11,6,9,2094.36,NorthEastern
11,6,10,1939.57,NorthEastern
11,6,11,1657.82,NorthEastern
11,6,12,1683.88,NorthEastern
12,0,1,1774.18,NorthEastern
12,0,2,1750.85,NorthEastern
12,0,3,1777.8,NorthEastern
12,0,4,1776.76,NorthEastern
12,0,5,1834.44,NorthEastern
12,0,6,1992.81,NorthEastern
12,0,7,2127.25,NorthEastern
12,0,8,2207.43,NorthEastern
12,0,9,2179.63,NorthEastern
12,0,10,1970.08,NorthEastern
12,0,11,1666.2,NorthEastern
12,0,12,1712.25,NorthEastern
12,1,1,1754.4,NorthEastern
12,1,2,1787.59,NorthEastern
12,1,3,1780.92,NorthEastern
12,1,4,1850.1,NorthEastern
12,1,5,1890.74,NorthEastern
12,1,6,2029.65,NorthEastern
12,1,7,2187.06,NorthEastern
12,1,8,2263.85,NorthEastern
12,1,9,2238.59,NorthEastern
12,1,10,2017.65,NorthEastern
12,1,11,1743.87,NorthEastern
12,1,12,1713.56,NorthEastern
12,2,1,1774.83,NorthEastern
12,2,2,1776.55,NorthEastern
12,2,3,1781.11,NorthEastern
12,2,4,1773.38,NorthEastern
12,2,5,1820.92,NorthEastern
12,2,6,2042.87,NorthEastern
12,2,7,2179.81,NorthEastern
12,2,8,2320.93,NorthEastern
12,2,9,2241.65,NorthEastern
12,2,10,2014.03,NorthEastern
12,2,11,1776.84,NorthEastern
12,2,12,1748.58,NorthEastern
12,3,1,1760.81,NorthEastern
12,3,2,1790.75,NorthEastern
12,3,3,1800.34,NorthEastern
12,3,4,1804.54,NorthEastern
12,3,5,1806.21,NorthEastern
12,3,6,2059.41,NorthEastern
12,3,7,2207.36,NorthEastern
12,3,8,2330.0,NorthEastern
12,3,9,2228.15,NorthEastern
12,3,10,2046.76,NorthEastern
12,3,11,1764.61,NorthEastern
12,3,12,1753.78,NorthEastern
12,4,1,1795.15,NorthEastern
12,4,2,1811.11,NorthEastern
12,4,3,1833.84,NorthEastern
12,4,4,1807.16,NorthEastern
12,4,5,1803.82,NorthEastern
12,4,6,2019.87,NorthEastern
12,4,7,2183.94,NorthEastern
12,4,8,2286.52,NorthEastern
12,4,9,2290.0,NorthEastern
12,4,10,2061.06,NorthEastern
12,4,11,1757.65,NorthEastern
12,4,12,1782.4,NorthEastern
12,5,1,1781.64,NorthEastern
12,5,2,1765.32,NorthEastern
12,5,3,1824.65,NorthEastern
12,5,4,1796.54,NorthEastern
12,5,5,1818.62,NorthEastern
12,5,6,1994.1,NorthEastern
12,5,7,2199.32,NorthEastern
12,5,8,2205.94,NorthEastern
12,5,9,2246.74,NorthEastern
12,5,10,2046.39,NorthEastern
12,5,11,1730.82,NorthEastern
12,5,12,1757.58,NorthEastern
12,6,1,1730.87,NorthEastern
12,6,2,1701.36,NorthEastern
12,6,3,1690.94,NorthEastern
12,6,4,1749.25,NorthEastern
12,6,5,1809.44,NorthEastern
12,6,6,1912.4,NorthEastern
12,6,7,2065.34,NorthEastern
12,6,8,2144.92,NorthEastern
12,6,9,2128.03,NorthEastern
12,6,10,1971.8,NorthEastern
12,6,11,1666.29,NorthEastern
12,6,12,1681.92,NorthEastern
13,0,1,1742.06,NorthEastern
13,0,2,1712.85,NorthEastern
13,0,3,1766.56,NorthEastern
13,0,4,1778.0,NorthEastern
13,0,5,1871.5,NorthEastern
13,0,6,2012.94,NorthEastern
13,0,7,2157.82,NorthEastern
13,0,8,2248.65,NorthEastern
13,0,9,2212.88,NorthEastern
13,0,10,1989.03,NorthEastern
13,0,11,1670.42,NorthEastern
13,0,12,1692.18,NorthEastern
13,1,1,1726.57,NorthEastern
13,1,2,1757.95,NorthEastern
13,1,3,1766.19,NorthEastern
13,1,4,1856.78,NorthEastern
13,1,5,1906.56,NorthEastern
13,1,6,2044.61,NorthEastern
13,1,7,2200.61,NorthEastern
13,1,8,2298.42,NorthEastern
13,1,9,2274.82,NorthEastern
13,1,10,2045.76,NorthEastern
13,1,11,1745.17,NorthEastern
13,1,12,1692.25,NorthEastern
13,2,1,1734.67,NorthEastern
13,2,2,1740.7,NorthEastern
13,2,3,1777.6,NorthEastern
13,2,4,1782.12,NorthEastern
13,2,5,1830.4,NorthEastern
13,2,6,2054.17,NorthEastern
13,2,7,2206.05,NorthEastern
13,2,8,2349.98,NorthEastern
13,2,9,2286.05,NorthEastern
13,2,10,2049.34,NorthEastern
13,2,11,1765.95,NorthEastern
13,2,12,1736.49,NorthEastern
13,3,1,1729.37,NorthEastern
13,3,2,1758.62,NorthEastern
13,3,3,1800.26,NorthEastern
13,3,4,1820.25,NorthEastern
13,3,5,1817.95,NorthEastern
13,3,6,2065.3,NorthEastern
13,3,7,2221.42,NorthEastern
13,3,8,2365.9,NorthEastern
13,3,9,2271.6,NorthEastern
13,3,10,2077.65,NorthEastern
13,3,11,1765.71,NorthEastern
13,3,12,1733.61,NorthEastern
13,4,1,1726.14,NorthEastern
13,4,2,1743.84,NorthEastern
13,4,3,1814.45,NorthEastern
13,4,4,1828.47,NorthEastern
13,4,5,1819.32,NorthEastern
13,4,6,2027.49,NorthEastern
13,4,7,2201.63,NorthEastern
13,4,8,2310.07,NorthEastern
13,4,9,2318.68,NorthEastern
13,4,10,2083.54,NorthEastern
13,4,11,1741.03,NorthEastern
13,4,12,1739.21,NorthEastern
13,5,1,1755.06,NorthEastern
13,5,2,1742.9,NorthEastern
13,5,3,1809.48,NorthEastern
13,5,4,1812.32,NorthEastern
13,5,5,1834.93,NorthEastern
13,5,6,2021.17,NorthEastern
13,5,7,2233.65,NorthEastern
13,5,8,2244.99,NorthEastern
13,5,9,2294.79,NorthEastern
13,5,10,2085.17,NorthEastern
13,5,11,1740.11,NorthEastern
13,5,12,1752.6,NorthEastern
13,6,1,1695.75,NorthEastern
13,6,2,1674.28,NorthEastern
13,6,3,1688.62,NorthEastern
13,6,4,1749.31,NorthEastern
13,6,5,1828.21,NorthEastern
13,6,6,1941.39,NorthEastern
13,6,7,2093.84,NorthEastern
13,6,8,2173.74,NorthEastern
13,6,9,2159.73,NorthEastern
13,6,10,2001.18,NorthEastern
13,6,11,1669.54,NorthEastern
13,6,12,1663.36,NorthEastern
14,0,1,1722.27,NorthEastern
14,0,2,1700.06,NorthEastern
14,0,3,1768.5,NorthEastern
14,0,4,1804.59,NorthEastern
14,0,5,1885.51,NorthEastern
14,0,6,2027.32,NorthEastern
14,0,7,2202.8,NorthEastern
14,0,8,2295.51,NorthEastern
14,0,9,2252.88,NorthEastern
14,0,10,2022.31,NorthEastern
14,0,11,1691.0,NorthEastern
14,0,12,1692.8,NorthEastern
14,1,1,1714.24,NorthEastern
14,1,2,1746.68,NorthEastern
14,1,3,1767.88,NorthEastern
14,1,4,1860.67,NorthEastern
14,1,5,1929.89,NorthEastern
14,1,6,2071.5,NorthEastern
14,1,7,2234.15,NorthEastern
14,1,8,2353.9,NorthEastern
14,1,9,2315.68,NorthEastern
14,1,10,2077.29,NorthEastern
14,1,11,1755.19,NorthEastern
14,1,12,1697.46,NorthEastern
14,2,1,1723.63,NorthEastern
14,2,2,1728.1,NorthEastern
14,2,3,1775.84,NorthEastern
14,2,4,1808.67,NorthEastern
14,2,5,1853.53,NorthEastern
14,2,6,2071.37,NorthEastern
14,2,7,2242.14,NorthEastern
14,2,8,2397.22,NorthEastern
14,2,9,2331.47,NorthEastern
14,2,10,2083.18,NorthEastern
14,2,11,1791.14,NorthEastern
14,2,12,1751.0,NorthEastern
14,3,1,1712.35,NorthEastern
14,3,2,1754.34,NorthEastern
14,3,3,1806.37,NorthEastern
14,3,4,1840.86,NorthEastern
14,3,5,1836.96,NorthEastern
14,3,6,2077.4,NorthEastern
14,3,7,2247.77,NorthEastern
14,3,8,2426.16,NorthEastern
14,3,9,2307.94,NorthEastern
14,3,10,2109.42,NorthEastern
14,3,11,1783.13,NorthEastern
14,3,12,1725.4,NorthEastern
14,4,1,1697.4,NorthEastern
14,4,2,1718.03,NorthEastern
14,4,3,1807.52,NorthEastern
14,4,4,1849.63,NorthEastern
14,4,5,1844.54,NorthEastern
14,4,6,2049.19,NorthEastern
14,4,7,2239.99,NorthEastern
14,4,8,2362.25,NorthEastern
14,4,9,2362.37,NorthEastern
14,4,10,2123.6,NorthEastern
14,4,11,1765.92,NorthEastern
14,4,12,1734.5,NorthEastern
14,5,1,1733.1,NorthEastern
14,5,2,1722.19,NorthEastern
14,5,3,1814.43,NorthEastern
14,5,4,1833.39,NorthEastern
14,5,5,1858.24,NorthEastern
14,5,6,2055.88,NorthEastern
14,5,7,2255.38,NorthEastern
14,5,8,2304.32,NorthEastern
14,5,9,2314.84,NorthEastern
14,5,10,2130.89,NorthEastern
14,5,11,1748.23,NorthEastern
14,5,12,1750.83,NorthEastern
14,6,1,1657.92,NorthEastern
14,6,2,1633.37,NorthEastern
14,6,3,1679.96,NorthEastern
14,6,4,1766.8,NorthEastern
14,6,5,1825.33,NorthEastern
14,6,6,1976.43,NorthEastern
14,6,7,2107.58,NorthEastern
14,6,8,2201.27,NorthEastern
14,6,9,2202.07,NorthEastern
14,6,10,2025.27,NorthEastern
14,6,11,1654.87,NorthEastern
14,6,12,1630.84,NorthEastern
15,0,1,1759.57,NorthEastern
15,0,2,1734.44,NorthEastern
15,0,3,1810.78,NorthEastern
15,0,4,1864.62,NorthEastern
15,0,5,1913.29,NorthEastern
15,0,6,2050.55,NorthEastern
15,0,7,2243.48,NorthEastern
15,0,8,2339.04,NorthEastern
15,0,9,2291.16,NorthEastern
15,0,10,2074.63,NorthEastern
15,0,11,1776.72,NorthEastern
15,0,12,1768.62,NorthEastern
15,1,1,1761.89,NorthEastern
15,1,2,1785.36,NorthEastern
15,1,3,1788.21,NorthEastern
15,1,4,1885.16,NorthEastern
15,1,5,1973.9,NorthEastern
15,1,6,2105.89,NorthEastern
15,1,7,2288.68,NorthEastern
15,1,8,2418.6,NorthEastern
15,1,9,2361.29,NorthEastern
15,1,10,2119.03,NorthEastern
15,1,11,1848.01,NorthEastern
15,1,12,1766.68,NorthEastern
15,2,1,1761.79,NorthEastern
15,2,2,1768.36,NorthEastern
15,2,3,1804.85,NorthEastern
15,2,4,1842.32,NorthEastern
15,2,5,1885.02,NorthEastern
15,2,6,2108.78,NorthEastern
15,2,7,2286.58,NorthEastern
15,2,8,2443.7,NorthEastern
15,2,9,2358.47,NorthEastern
15,2,10,2129.05,NorthEastern
15,2,11,1879.85,NorthEastern
15,2,12,1815.2,NorthEastern
15,3,1,1759.79,NorthEastern
15,3,2,1782.62,NorthEastern
15,3,3,1828.95,NorthEastern
15,3,4,1879.83,NorthEastern
15,3,5,1882.3,NorthEastern
15,3,6,2118.29,NorthEastern
15,3,7,2279.82,NorthEastern
15,3,8,2461.88,NorthEastern
15,3,9,2350.57,NorthEastern
15,3,10,2150.47,NorthEastern
15,3,11,1866.43,NorthEastern
15,3,12,1810.06,NorthEastern
15,4,1,1750.36,NorthEastern
15,4,2,1753.64,NorthEastern
15,4,3,1832.52,NorthEastern
15,4,4,1896.37,NorthEastern
15,4,5,1873.98,NorthEastern
15,4,6,2083.92,NorthEastern
15,4,7,2264.67,NorthEastern
15,4,8,2391.82,NorthEastern
15,4,9,2406.36,NorthEastern
15,4,10,2169.07,NorthEastern
15,4,11,1846.01,NorthEastern
15,4,12,1818.67,NorthEastern
15,5,1,1773.57,NorthEastern
15,5,2,1756.15,NorthEastern
15,5,3,1823.85,NorthEastern
15,5,4,1874.66,NorthEastern
15,5,5,1876.32,NorthEastern
15,5,6,2083.66,NorthEastern
15,5,7,2277.98,NorthEastern
15,5,8,2340.57,NorthEastern
15,5,9,2349.9,NorthEastern
15,5,10,2179.8,NorthEastern
15,5,11,1827.72,NorthEastern
15,5,12,1818.28,NorthEastern
15,6,1,1674.72,NorthEastern
15,6,2,1627.69,NorthEastern
15,6,3,1698.09,NorthEastern
15,6,4,1793.84,NorthEastern
15,6,5,1850.97,NorthEastern
15,6,6,2005.01,NorthEastern
15,6,7,2141.14,NorthEastern
15,6,8,2230.57,NorthEastern
15,6,9,2235.6,NorthEastern
15,6,10,2061.27,NorthEastern
15,6,11,1703.05,NorthEastern
15,6,12,1679.85,NorthEastern
16,0,1,1943.62,NorthEastern
16,0,2,1844.24,NorthEastern
16,0,3,1869.46,NorthEastern
16,0,4,1898.86,NorthEastern
16,0,5,1938.74,NorthEastern
16,0,6,2082.12,NorthEastern
16,0,7,2248.18,NorthEastern
16,0,8,2336.45,NorthEastern
16,0,9,2301.33,NorthEastern
16,0,10,2181.7,NorthEastern
16,0,11,2015.45,NorthEastern
16,0,12,2056.5,NorthEastern
16,1,1,1944.42,NorthEastern
16,1,2,1904.96,NorthEastern
16,1,3,1856.97,NorthEastern
16,1,4,1917.19,NorthEastern
16,1,5,1985.56,NorthEastern
16,1,6,2126.41,NorthEastern
16,1,7,2300.0,NorthEastern
16,1,8,2430.91,NorthEastern
16,1,9,2384.02,NorthEastern
16,1,10,2223.46,NorthEastern
16,1,11,2108.51,NorthEastern
16,1,12,2036.87,NorthEastern
16,2,1,1942.58,NorthEastern
16,2,2,1889.71,NorthEastern
16,2,3,1875.97,NorthEastern
16,2,4,1881.13,NorthEastern
16,2,5,1917.89,NorthEastern
16,2,6,2131.81,NorthEastern
16,2,7,2289.61,NorthEastern
16,2,8,2435.33,NorthEastern
16,2,9,2388.27,NorthEastern
16,2,10,2239.99,NorthEastern
16,2,11,2136.0,NorthEastern
16,2,12,2105.72,NorthEastern
16,3,1,1947.87,NorthEastern
16,3,2,1900.48,NorthEastern
16,3,3,1902.74,NorthEastern
16,3,4,1901.62,NorthEastern
16,3,5,1903.69,NorthEastern
16,3,6,2140.24,NorthEastern
16,3,7,2275.5,NorthEastern
16,3,8,2446.98,NorthEastern
16,3,9,2380.21,NorthEastern
16,3,10,2266.08,NorthEastern
16,3,11,2114.37,NorthEastern
16,3,12,2116.54,NorthEastern
16,4,1,1945.69,NorthEastern
16,4,2,1867.7,NorthEastern
16,4,3,1895.13,NorthEastern
16,4,4,1931.89,NorthEastern
16,4,5,1908.23,NorthEastern
16,4,6,2104.28,NorthEastern
16,4,7,2282.47,NorthEastern
16,4,8,2398.52,NorthEastern
16,4,9,2428.95,NorthEastern
16,4,10,2267.43,NorthEastern
16,4,11,2090.95,NorthEastern
16,4,12,2088.91,NorthEastern
16,5,1,1948.1,NorthEastern
16,5,2,1860.76,NorthEastern
16,5,3,1892.14,NorthEastern
16,5,4,1916.96,NorthEastern
16,5,5,1894.74,NorthEastern
16,5,6,2092.62,NorthEastern
16,5,7,2282.23,NorthEastern
16,5,8,2348.21,NorthEastern
16,5,9,2381.41,NorthEastern
16,5,10,2304.0,NorthEastern
16,5,11,2092.7,NorthEastern
16,5,12,2104.09,NorthEastern
16,6,1,1839.43,NorthEastern
16,6,2,1721.75,NorthEastern
16,6,3,1745.68,NorthEastern
16,6,4,1825.34,NorthEastern
16,6,5,1861.66,NorthEastern
16,6,6,2011.88,NorthEastern
16,6,7,2142.61,NorthEastern
16,6,8,2231.8,NorthEastern
16,6,9,2241.73,NorthEastern
16,6,10,2162.74,NorthEastern
16,6,11,1957.58,NorthEastern
16,6,12,1956.7,NorthEastern
17,0,1,2443.74,NorthEastern
17,0,2,2239.22,NorthEastern
17,0,3,2136.28,NorthEastern
17,0,4,2085.38,NorthEastern
17,0,5,2047.15,NorthEastern
17,0,6,2155.76,NorthEastern
17,0,7,2279.52,NorthEastern
17,0,8,2401.64,NorthEastern
17,0,9,2568.13,NorthEastern
17,0,10,2656.76,NorthEastern
17,0,11,2475.11,NorthEastern
17,0,12,2520.15,NorthEastern
17,1,1,2429.29,NorthEastern
17,1,2,2324.06,NorthEastern
17,1,3,2134.95,NorthEastern
17,1,4,2101.14,NorthEastern
17,1,5,2082.72,NorthEastern
17,1,6,2184.08,NorthEastern
17,1,7,2326.6,NorthEastern
17,1,8,2496.43,NorthEastern
17,1,9,2630.61,NorthEastern
17,1,10,2680.52,NorthEastern
17,1,11,2561.48,NorthEastern
17,1,12,2491.33,NorthEastern
17,2,1,2434.41,NorthEastern
17,2,2,2303.12,NorthEastern
17,2,3,2157.08,NorthEastern
17,2,4,2051.88,NorthEastern
17,2,5,2033.78,NorthEastern
17,2,6,2211.43,NorthEastern
17,2,7,2344.84,NorthEastern
17,2,8,2498.25,NorthEastern
17,2,9,2640.05,NorthEastern
17,2,10,2689.95,NorthEastern
17,2,11,2602.14,NorthEastern
17,2,12,2550.48,NorthEastern
17,3,1,2440.02,NorthEastern
17,3,2,2300.33,NorthEastern
17,3,3,2182.31,NorthEastern
17,3,4,2082.68,NorthEastern
17,3,5,2018.67,NorthEastern
17,3,6,2205.15,NorthEastern
17,3,7,2304.63,NorthEastern
17,3,8,2498.72,NorthEastern
17,3,9,2643.19,NorthEastern
17,3,10,2716.31,NorthEastern
17,3,11,2564.68,NorthEastern
17,3,12,2560.35,NorthEastern
17,4,1,2439.83,NorthEastern
17,4,2,2268.13,NorthEastern
17,4,3,2174.01,NorthEastern
17,4,4,2104.99,NorthEastern
17,4,5,2009.4,NorthEastern
17,4,6,2167.05,NorthEastern
17,4,7,2326.25,NorthEastern
17,4,8,2473.38,NorthEastern
17,4,9,2668.65,NorthEastern
17,4,10,2750.78,NorthEastern
17,4,11,2531.12,NorthEastern
17,4,12,2538.27,NorthEastern
17,5,1,2442.37,NorthEastern
17,5,2,2257.35,NorthEastern
17,5,3,2175.48,NorthEastern
17,5,4,2089.21,NorthEastern
17,5,5,2005.78,NorthEastern
17,5,6,2161.71,NorthEastern
17,5,7,2311.82,NorthEastern
17,5,8,2430.65,NorthEastern
17,5,9,2610.53,NorthEastern
17,5,10,2775.13,NorthEastern
17,5,11,2546.41,NorthEastern
17,5,12,2544.35,NorthEastern
17,6,1,2346.6,NorthEastern
17,6,2,2133.33,NorthEastern
17,6,3,2007.44,NorthEastern
17,6,4,1996.84,NorthEastern
17,6,5,1956.84,NorthEastern
17,6,6,2062.03,NorthEastern
17,6,7,2187.78,NorthEastern
17,6,8,2292.73,NorthEastern
17,6,9,2482.72,NorthEastern
17,6,10,2639.6,NorthEastern
17,6,11,2413.49,NorthEastern
17,6,12,2401.84,NorthEastern
18,0,1,2532.72,NorthEastern
18,0,2,2487.89,NorthEastern
18,0,3,2468.34,NorthEastern
18,0,4,2468.75,NorthEastern
18,0,5,2435.66,NorthEastern
18,0,6,2519.16,NorthEastern
18,0,7,2625.83,NorthEastern
18,0,8,2818.23,NorthEastern
18,0,9,2928.38,NorthEastern
18,0,10,2761.86,NorthEastern
18,0,11,2448.66,NorthEastern
18,0,12,2496.42,NorthEastern
18,1,1,2533.73,NorthEastern
18,1,2,2548.37,NorthEastern
18,1,3,2474.13,NorthEastern
18,1,4,2475.98,NorthEastern
18,1,5,2431.3,NorthEastern
18,1,6,2515.54,NorthEastern
18,1,7,2672.76,NorthEastern
18,1,8,2897.97,NorthEastern
18,1,9,2978.51,NorthEastern
18,1,10,2787.76,NorthEastern
18,1,11,2518.55,NorthEastern
18,1,12,2495.14,NorthEastern
18,2,1,2523.31,NorthEastern
18,2,2,2539.61,NorthEastern
18,2,3,2501.39,NorthEastern
18,2,4,2420.67,NorthEastern
18,2,5,2415.07,NorthEastern
18,2,6,2570.68,NorthEastern
18,2,7,2677.77,NorthEastern
18,2,8,2918.52,NorthEastern
18,2,9,2985.88,NorthEastern
18,2,10,2807.11,NorthEastern
18,2,11,2554.85,NorthEastern
18,2,12,2527.33,NorthEastern
18,3,1,2532.34,NorthEastern
18,3,2,2528.88,NorthEastern
18,3,3,2531.58,NorthEastern
18,3,4,2478.25,NorthEastern
18,3,5,2419.59,NorthEastern
18,3,6,2544.65,NorthEastern
18,3,7,2636.47,NorthEastern
18,3,8,2886.74,NorthEastern
18,3,9,3005.38,NorthEastern
18,3,10,2820.54,NorthEastern
18,3,11,2531.94,NorthEastern
18,3,12,2538.0,NorthEastern
18,4,1,2528.01,NorthEastern
18,4,2,2488.61,NorthEastern
18,4,3,2520.82,NorthEastern
18,4,4,2488.33,NorthEastern
18,4,5,2412.14,NorthEastern
18,4,6,2508.83,NorthEastern
18,4,7,2659.05,NorthEastern
18,4,8,2875.23,NorthEastern
18,4,9,3048.18,NorthEastern
18,4,10,2846.77,NorthEastern
18,4,11,2511.09,NorthEastern
18,4,12,2519.25,NorthEastern
18,5,1,2522.13,NorthEastern
18,5,2,2470.86,NorthEastern
18,5,3,2515.92,NorthEastern
18,5,4,2461.19,NorthEastern
18,5,5,2382.0,NorthEastern
18,5,6,2497.43,NorthEastern
18,5,7,2651.94,NorthEastern
18,5,8,2837.6,NorthEastern
18,5,9,2999.79,NorthEastern
18,5,10,2854.59,NorthEastern
18,5,11,2491.83,NorthEastern
18,5,12,2519.88,NorthEastern
18,6,1,2450.08,NorthEastern
18,6,2,2390.96,NorthEastern
18,6,3,2360.85,NorthEastern
18,6,4,2357.07,NorthEastern
18,6,5,2361.49,NorthEastern
18,6,6,2404.43,NorthEastern
18,6,7,2543.12,NorthEastern
18,6,8,2735.7,NorthEastern
18,6,9,2862.35,NorthEastern
18,6,10,2758.03,NorthEastern
18,6,11,2356.12,NorthEastern
18,6,12,2381.56,NorthEastern
19,0,1,2487.02,NorthEastern
19,0,2,2441.15,NorthEastern
19,0,3,2416.74,NorthEastern
19,0,4,2471.66,NorthEastern
19,0,5,2523.14,NorthEastern
19,0,6,2733.61,NorthEastern
19,0,7,2878.03,NorthEastern
19,0,8,2952.61,NorthEastern
19,0,9,2924.78,NorthEastern
19,0,10,2691.4,NorthEastern
19,0,11,2372.09,NorthEastern
19,0,12,2419.12,NorthEastern
19,1,1,2482.91,NorthEastern
19,1,2,2486.43,NorthEastern
19,1,3,2429.3,NorthEastern
19,1,4,2470.48,NorthEastern
19,1,5,2501.83,NorthEastern
19,1,6,2695.02,NorthEastern
19,1,7,2916.31,NorthEastern
19,1,8,3014.5,NorthEastern
19,1,9,2958.72,NorthEastern
19,1,10,2718.08,NorthEastern
19,1,11,2413.23,NorthEastern
19,1,12,2448.87,NorthEastern
19,2,1,2463.81,NorthEastern
19,2,2,2479.77,NorthEastern
19,2,3,2441.5,NorthEastern
19,2,4,2395.78,NorthEastern
19,2,5,2501.82,NorthEastern
19,2,6,2741.12,NorthEastern
19,2,7,2911.79,NorthEastern
19,2,8,3015.89,NorthEastern
19,2,9,2975.52,NorthEastern
